Posts,User Names,User Links,Likes,Reblogs,Comments,Comment Links,Post Date,Post Time,Date in Datetime Format
:,小熊_dandan,https://weibo.cn/u/1843378764,0,2,0,https://weibo.cn/comment/ycErMxCB5?uid=1843378764&rl=1#cmtfrm,2012-04-01,23:59:11,2012-04-01
":我参与了【日本式裸婚你赞成吗？】，投给了 ""无所谓"" 这个选项。 http://t.cn/zOJseHR",Q水无痕,https://weibo.cn/zhaoruning2006,0,0,0,https://weibo.cn/comment/ycErJtg5a?uid=1704076965&rl=1#cmtfrm,2012-04-01,23:59:03,2012-04-01
:唉 不转那条微博了 不然基友随时被刷屏 结毛婚啊这社会= =之前也是看了太多怀疑贴什么的 疑心病重 一重没安全感就直接杯具了 当然也许是有什么原因吧,豌豆D苗_求健康和智商,https://weibo.cn/u/1780316551,0,0,0,https://weibo.cn/comment/ycErCtcvM?uid=1780316551&rl=1#cmtfrm,2012-04-01,23:58:46,2012-04-01
:明儿婚去,余爱吃鱼,https://weibo.cn/yu396102748,0,0,0,https://weibo.cn/comment/ycErAp6RJ?uid=1631332244&rl=1#cmtfrm,2012-04-01,23:58:42,2012-04-01
:#八卦小分队#的亮点总是层出不穷，在得知余某有了要谈婚论嫁的对象之后，小分队活跃分子陈某为他澄清部分事实的同时表示愤慨！组内另一成员立马跳出来表示他不嫌弃！才。。才没有什么基情呢！,幻想致死Yuka_YoungForever,https://weibo.cn/yukachang,0,4,0,https://weibo.cn/comment/ycErk9XIr?uid=1756355675&rl=1#cmtfrm,2012-04-01,23:57:58,2012-04-01
:定你妹的婚！这日子没法过，还没开始就想结束！不定了！,男人越2越快乐,https://weibo.cn/u/2288568102,0,0,0,https://weibo.cn/comment/ycEreyrXP?uid=2288568102&rl=1#cmtfrm,2012-04-01,23:57:49,2012-04-01
:我想说的是：离过婚又怎么样？如果你真的爱他，他也爱你。为什么不能勇敢的去争取呢？不要让世俗的眼睛蒙蔽自己的心。大胆一点，好吗？至少我这个朋友是支持你的，人生要有真爱才会幸福！！大胆的去感受你的爱吧~为你祝福！,最善良的距离,https://weibo.cn/u/1898124617,0,0,0,https://weibo.cn/comment/ycEreyrUI?uid=1898124617&rl=1#cmtfrm,2012-04-01,23:57:49,2012-04-01
:其实　我是一个老千　结过婚又离了婚　前妻知道我没有正当收入后　毅然决然地离开我　还带走了我们唯一的孩子　我不怪她　只恨自己十多年前走错了路　现在已经无法返转头了　偶尔我也会恨父母　恨他们５岁就送我读书　这也许令我永远无法正常面对这个世界 ．．．http://t.cn/aBzU6G http://t.cn/aFIFGo,天变地变友情不变友是張學友的友,https://weibo.cn/u/1946094852,0,0,1,https://weibo.cn/comment/ycErdDDLq?uid=1946094852&rl=1#cmtfrm,2012-04-01,23:57:47,2012-04-01
:今天看到同学祝福她的父母珍珠婚，自己好羡慕，也好伤感。。。。想象着几年前自己为父母二十五周年的银婚而自豪开心时，现在好想妈妈呀。。。妈妈，春天来了，谢谢您。。。。,木人寺,https://weibo.cn/u/2035636925,0,0,0,https://weibo.cn/comment/ycEr4vAws?uid=2035636925&rl=1#cmtfrm,2012-04-01,23:57:26,2012-04-01
:【星座揭秘：那些结了婚就后悔的星座】1、射手座：可能会是结婚决定最草率的星座，但理想很丰满，现实很骨感。2、双子座:结婚则代表着走向一成不变的生活，带着对平淡的生活缺乏激情的恐惧。3、双鱼座：双鱼承受的压力往往大于另一半，特别容易心累。,v花落莫相离v,https://weibo.cn/208777526,0,0,0,https://weibo.cn/comment/ycEqX8sJM?uid=2696376384&rl=1#cmtfrm,2012-04-01,23:57:08,2012-04-01
