Posts,User Names,User Links,Likes,Reblogs,Comments,Comment Links,Post Date,Post Time,Date in Datetime Format
:《大男当婚》看到第14集，差点哭出来……第一次不再讨厌马苏，觉得演技还挺好，她在这集里终于和徐铮摊牌，玩弄4个男人于股掌之间，道出自己的身世，又是北漂凄惨的经历，又是生活所迫，逼得人不像人，鬼不像鬼了……我们到底生活在一个什么样的世界，这个世界还有真实么？,鸟鸟的闹闹,https://weibo.cn/naonao1979,0,0,2,https://weibo.cn/comment/z3es0tV7N?uid=1851283605&rl=1#cmtfrm,2012-11-01,23:59:52,2012-11-01
:看@大男当婚终于找到 心里平衡了(°▽.°〃) 原来不止是我在找他，他也在寻找、等待我的出现...,等待7722,https://weibo.cn/u/2203212522,0,0,0,https://weibo.cn/comment/z3erZBzXP?uid=2203212522&rl=1#cmtfrm,2012-11-01,23:59:49,2012-11-01
:婚了'今天辛苦了'啥話都不說了'感激在心裡'愛你們,Eva又又,https://weibo.cn/eva723,0,2,4,https://weibo.cn/comment/z3erWlJ75?uid=1866481224&rl=1#cmtfrm,2012-11-01,23:59:42,2012-11-01
:当年一起出来的同伴今日大婚,Hdjerr,https://weibo.cn/liuhuazhenreborn,0,1,0,https://weibo.cn/comment/z3erSereG?uid=1751515751&rl=1#cmtfrm,2012-11-01,23:59:29,2012-11-01
:我迟到了就不等我了！哈哈，叉叉裤，正蓝旗白的叉叉裤发小,最最最美的事,https://weibo.cn/carlvan,0,0,7,https://weibo.cn/comment/z3erRkhS1?uid=1757398921&rl=1#cmtfrm,2012-11-01,23:59:27,2012-11-01
:是你的就是你的，不是你的強行也會是你的。雙方都沒有男女朋友，就算有也沒有結婚，結了婚又怎樣，還可以離婚，離了婚還得不到的話，反正還沒死，還沒死就有機會，就算死了也沒關繫，屍體總可以屬於你,超哥哥_chrislam,https://weibo.cn/u/1861746474,0,0,10,https://weibo.cn/comment/z3erR3Ake?uid=1861746474&rl=1#cmtfrm,2012-11-01,23:59:29,2012-11-01
:80后面临的十大心里问题：1、恋爱受挫；2、无爱症；3、社交恐惧；4、择业混乱；5、性困惑；6、抑郁情绪；7、恐婚症；8、同性、双性恋；9、不想长大；10、应激创伤。你属于哪种？,情感蜗牛哥,https://weibo.cn/527734510,0,0,0,https://weibo.cn/comment/z3erQrWzS?uid=2744307821&rl=1#cmtfrm,2012-11-01,23:59:28,2012-11-01
:＂大男当婚＂，笑中有泪。,iam耀耀妈,https://weibo.cn/u/1196336820,0,0,0,https://weibo.cn/comment/z3erHz0n1?uid=1196336820&rl=1#cmtfrm,2012-11-01,23:59:07,2012-11-01
:自己动手做蛋挞（附图和详细步骤） - 百科知识 - 杭州结婚论坛_杭州婚嫁门户 - 婚畅网www.hunchang99.com http://t.cn/zlgvuXM,婚畅网,https://weibo.cn/u/2410745921,0,0,0,https://weibo.cn/comment/z3erxew5L?uid=2410745921&rl=1#cmtfrm,2012-11-01,23:58:41,2012-11-01
":女人这一生,最看重的永远是婚姻.女人会把婚姻的成功当成是人生最大的成功.其实,很多姑娘,并不是不敢裸婚,只是害怕柴米油盐浸透了浪漫,爱情在贫贱面前无处容身.一个男人,可以不够有钱,但一定要给你爱的女人信心.女人可以吃苦受穷,但前提一定得是：那个男人对她的爱,值得让她去熬煎..",我爱王李小桃,https://weibo.cn/u/1725398614,0,0,0,https://weibo.cn/comment/z3erpfJuV?uid=1725398614&rl=1#cmtfrm,2012-11-01,23:58:19,2012-11-01
