Posts,User Names,User Links,Likes,Reblogs,Comments,Comment Links,Post Date,Post Time,Date in Datetime Format
:又体《同居密友》啦~~！E个组合我好中意啊,sasasa-Serena,https://weibo.cn/spongesa,0,0,0,https://weibo.cn/comment/4Gm433?uid=1744906515&rl=1#cmtfrm,2010-10-01,23:00:58,2010-10-01
:新家两个同居人，一个伊朗女孩一个意呆利南部某个国家的大妈，一个下午五点一个晚上九点吃晚饭，然后厨房可以很神奇的从中午一直被人占据到九点半。。。不爽啊实在，你们是厨房生物么我说！,管大喵_人生副本开荒,https://weibo.cn/u/1686680917,0,0,0,https://weibo.cn/comment/4Glr6z?uid=1686680917&rl=1#cmtfrm,2010-10-01,22:51:21,2010-10-01
:我认为以80后90后婚前同居的合法化进程展开之迅猛度，按照超生游击队“吐鲁番”“海南岛”“少林寺”的命名方式，在未来的某年某月必会诞生一批“李如家”“赵汉庭”“王莫泰”等人,张小咩_咩咩宝,https://weibo.cn/qiushuijingsi,0,0,5,https://weibo.cn/comment/4GjdUB?uid=1647314504&rl=1#cmtfrm,2010-10-01,22:17:30,2010-10-01
:开始我和丁丁的同居生活,涼涼陌,https://weibo.cn/u/1822142132,0,0,0,https://weibo.cn/comment/4Gja2F?uid=1822142132&rl=1#cmtfrm,2010-10-01,22:16:31,2010-10-01
:第一反应Q&A：某天你经过乌节路时，赫然看见自己的同居男友竟然正牵着别的帅哥在逛街，俩人甜蜜粘腻，旁若无人……此时此刻，你会怎样处理？,北京-Desire,https://weibo.cn/qq123432924,0,3,26,https://weibo.cn/comment/4GiqMl?uid=1365678967&rl=1#cmtfrm,2010-10-01,22:05:00,2010-10-01
:今天成功搬家，这算正式的同居了吧，好像在国外，这是非常重要的一步，恩恩，心里突然好踏实,渡边澈,https://weibo.cn/dubianche,0,0,11,https://weibo.cn/comment/4Gimr5?uid=1187936415&rl=1#cmtfrm,2010-10-01,22:03:54,2010-10-01
:每次参加婚礼，内心总是甜蜜而忧伤的。总会猜测自己穿上婚纱的模样，脸上会是怎样的表情，会不会也笑到僵硬。。。其实，不是不期盼的，只是更多的是不安。总在不停的听说，谁和谁同居了，谁和谁订婚了，谁和谁已经有了宝宝。。而我的呢，在多久的未来？嘿，我的新郎，你的南瓜马车什么时候到来？,朱小米miffy,https://weibo.cn/u/1723222660,0,0,2,https://weibo.cn/comment/4GilKX?uid=1723222660&rl=1#cmtfrm,2010-10-01,22:03:44,2010-10-01
:没事又看《和空姐同居的日子》虽然没有小说好，但还不错拉，犯2中。。。,phan,https://weibo.cn/vickyphan,0,0,0,https://weibo.cn/comment/4GihHR?uid=1657890805&rl=1#cmtfrm,2010-10-01,22:02:40,2010-10-01
:这年头，未婚同居的越来越多，婚后同居的越来越少；耍手腕的人越来越多，耍手艺的人越来越少；出书的人越来越多，读书的人越来越少；养二奶的越来越多，养奶奶的越来越少,孙高楼,https://weibo.cn/318106555,0,0,0,https://weibo.cn/comment/4GihIt?uid=1703913207&rl=1#cmtfrm,2010-10-01,22:02:40,2010-10-01
:#gossip girl#开启同居时代[睡觉],想入菲妃,https://weibo.cn/325699090,0,0,0,https://weibo.cn/comment/4Gi3dx?uid=1230270105&rl=1#cmtfrm,2010-10-01,21:58:55,2010-10-01
:七尺男惨遭毒手变侏儒 痴情女真情不变仍同居——名侦探柯南 快乐转发,源子夫,https://weibo.cn/yuanzifu,0,0,0,https://weibo.cn/comment/4GhQoh?uid=1651763010&rl=1#cmtfrm,2010-10-01,21:55:30,2010-10-01
:好书推荐：《我的同居美女上司》 http://sinaurl.cn/hdIf9,cat19621028,https://weibo.cn/u/1772301115,0,0,0,https://weibo.cn/comment/4GglPb?uid=1772301115&rl=1#cmtfrm,2010-10-01,21:30:56,2010-10-01
:我靠。我才知道，原来金在中和金贤重现在是同居状态嘛。。。。- -,LosingIt,https://weibo.cn/ohmygodmydog,0,0,7,https://weibo.cn/comment/4Gf0Ll?uid=1735608791&rl=1#cmtfrm,2010-10-01,21:08:26,2010-10-01
:严苛的生活压力，催生了新一代漂在北京的好男人与好女人：交往没多久，就开始同居，基本上不单人行动，减少除二人约会之外的所有外事活动，下班就回家，家里做饭吃。,嘉航在此,https://weibo.cn/cnm,0,0,0,https://weibo.cn/comment/4GdypN?uid=1401230203&rl=1#cmtfrm,2010-10-01,20:42:57,2010-10-01
:接密同居人~哈哈[乐乐],全球最粗心的迷思黄,https://weibo.cn/329096960,0,0,3,https://weibo.cn/comment/4Hyuoz?uid=1772258294&rl=1#cmtfrm,2010-10-02,23:47:26,2010-10-02
:与猫小懒同学的同居生活开始，但实质是每天与其斗智斗勇。老妈说：“他越来越聪明了。”,娘口三赛不在家,https://weibo.cn/enron,0,0,0,https://weibo.cn/comment/4Hy0B7?uid=1314397687&rl=1#cmtfrm,2010-10-02,23:39:15,2010-10-02
:房价居高的原因很多，其中不乏炒作，有钱有势的囤积居奇，没钱的三代同居一室。工薪族一生的积蓄买不起一套房。房产开发商叫苦所赚无几，中间环节费用逐年增加，各相关部门雁过拔毛。工程层层承包，建筑质量节节下降。出了大钱买次房的大有人在。这种畸形的住房现状真有中国特色。,慕凤阁主,https://weibo.cn/mfgz,0,0,0,https://weibo.cn/comment/4HwlF9?uid=1167427192&rl=1#cmtfrm,2010-10-02,23:13:02,2010-10-02
:刚刚跟大学的同居密友去喝东西，聊了很多很多…聊到他，一看手机，两个他的未接…心偷偷痛了一下，我想他了…,_____Dudan,https://weibo.cn/susan099,0,0,0,https://weibo.cn/comment/4HvccT?uid=1751709374&rl=1#cmtfrm,2010-10-02,22:55:21,2010-10-02
:http://sinaurl.cn/h9OKE4 《我的女友是九尾狐》讲述的是一只沉睡了500年的九尾狐(申敏儿饰)偶然从封印中解脱出来后与人类男子(李胜基饰)同居而发生的喜剧故事。让我们一齐来感受这穿越时空的爱情吧，说真的，很不舍得。,黄思俊V,https://weibo.cn/u/1832136112,0,1,1,https://weibo.cn/comment/4Hv9oT?uid=1832136112&rl=1#cmtfrm,2010-10-02,22:54:39,2010-10-02
:明天诗茵就回广州啦，快2个月和你同居的时光，你在上海可是收获满满哦，不仅有了事业，还有了爱情，哈哈，祝福你，果断回去后疯狂拿OFFER吧！,密探零零Jo,https://weibo.cn/catjo,0,1,2,https://weibo.cn/comment/4HuI7L?uid=1665907580&rl=1#cmtfrm,2010-10-02,22:47:54,2010-10-02
:我今晚的同居人~,全球最粗心的迷思黄,https://weibo.cn/329096960,0,0,8,https://weibo.cn/comment/4Hujsx?uid=1772258294&rl=1#cmtfrm,2010-10-02,22:41:40,2010-10-02
:宅了一天宅得很enjoy。 明天准备开始【和玲姐同居的日子】.. 哈哈哈,肥Jade_,https://weibo.cn/ejade,0,1,6,https://weibo.cn/comment/4Ht66D?uid=1728952787&rl=1#cmtfrm,2010-10-02,22:22:14,2010-10-02
:跟一个苹果迷同居在一起，马上就能用大苹果看电影了，想着就美，哈哈，我俩把小屋做成视听室，席地而坐喝着小酒，咖灰，清茶看电影，想着就爽，哈哈哈，不过目前只是想象而已，,快乐的周周,https://weibo.cn/kapok110,0,0,7,https://weibo.cn/comment/4HrF2t?uid=1659166903&rl=1#cmtfrm,2010-10-02,21:59:34,2010-10-02
:在北京过着与陌生人同居和玩第三者插足…痛不欲生…我口味不重的…,lydia的天车车,https://weibo.cn/kinboxing,0,0,4,https://weibo.cn/comment/4Hpshh?uid=1600190217&rl=1#cmtfrm,2010-10-02,21:21:38,2010-10-02
:《社会怪象》未婚同居的越来越多，结婚同居的越来越少；耍手腕的人越来越多，耍手艺的人越来越少；出书的人越来越多，看书的人越来越少；养二奶的越来越多，养奶奶的越来越少！,洁洁V,https://weibo.cn/u/1789178200,0,0,0,https://weibo.cn/comment/4HoLmV?uid=1789178200&rl=1#cmtfrm,2010-10-02,21:09:09,2010-10-02
:一个同你做左3年的大学同居密友，1年的JM同事~宜家因为一个男人而疏远我！呵呵~可悲还是可笑？惊我爆距D衰野你知，就叫你疏远我？...你唔当我系朋友唔紧要...揽住你只佬一辈子吧！[鄙視],Rachel_makeup,https://weibo.cn/rachel0804,0,0,2,https://weibo.cn/comment/4J3TQP?uid=1738386094&rl=1#cmtfrm,2010-10-03,23:47:58,2010-10-03
":【社会乱象】没结婚的像结婚的一样同居，结婚的像没结婚的一样分居；动物像人一样穿衣服，人像动物一样露着肉；小孩像大人一样成熟，大人像小孩一样幻稚；女人像男人一样爷们，男人像女人一样娘们；没钱的像有钱的一样装富，有钱的像没钱的一样装穷；情人像夫人一样四处招摇,夫人像情人一样深居简出。",流浪的情郎,https://weibo.cn/u/1400076985,0,0,0,https://weibo.cn/comment/4J3NMJ?uid=1400076985&rl=1#cmtfrm,2010-10-03,23:46:19,2010-10-03
:前阵子有部热播的电视叫《和空姐同居的日子》很火，我想我要是写部《与贱人同宿舍的日子》肯定也会受欢迎的！,比多啦A多梦,https://weibo.cn/u/1819696995,0,0,0,https://weibo.cn/comment/4J3BZ9?uid=1819696995&rl=1#cmtfrm,2010-10-03,23:43:13,2010-10-03
:今日无去体洪卓立，早知你肯收留我就飞过来拉！好后悔！屎荣打电话来晒命阿！呜…可恶！今日同居里摸清去陈村的路线！筹划居里未去过的，我仅去过一次（陈村花卉世界开幕阵）的陈村之旅！想找个导游！陈村的童鞋…你们在哪里？,尛儍呱蒽,https://weibo.cn/xiaoep,0,0,13,https://weibo.cn/comment/4J3zUh?uid=1747550185&rl=1#cmtfrm,2010-10-03,23:42:41,2010-10-03
:和蘑菇丰盛的宵夜…电脑传来方力申和邓丽欣的和唱…我们的同居生活极其美好…,懒懒的灰姑娘,https://weibo.cn/lanlan198707,0,1,1,https://weibo.cn/comment/4J3yEj?uid=1798425842&rl=1#cmtfrm,2010-10-03,23:42:21,2010-10-03
:一些很好的朋友轮着来家里住，吃我爸妈做的饭，然后把我本来就又烂有乱的房间糟透的更乱更烂，聊网络红人，八卦各人大学后的变化，各种无聊的事情，却是那么满足~哈哈。房价好贵……在我毕业以后，嫁出去之前，要是咱们能合租，同居，该有多爽！[眨眨眼],猪心淑淑,https://weibo.cn/csxsr,0,2,4,https://weibo.cn/comment/4J2DaX?uid=1824647827&rl=1#cmtfrm,2010-10-03,23:27:35,2010-10-03
:开始三天一个人的生活 谁来帮我同居吧 [挖鼻屎],emma澈,https://weibo.cn/u/1715212987,0,0,4,https://weibo.cn/comment/4J0Nd9?uid=1715212987&rl=1#cmtfrm,2010-10-03,22:59:45,2010-10-03
:小俐子与龟龟同居的晚上...无聊的手工啊...,何小漆,https://weibo.cn/julie0honey,0,0,3,https://weibo.cn/comment/4J0x57?uid=1773050070&rl=1#cmtfrm,2010-10-03,22:55:54,2010-10-03
:家里基本整理完毕，跟妹妹同居开始……,背锅的年糕少女,https://weibo.cn/fqf929,0,0,2,https://weibo.cn/comment/4IEAOx?uid=1820834750&rl=1#cmtfrm,2010-10-03,22:28:04,2010-10-03
:延续至第三集，洛熙就吻了夏沫无数无数无数次= =，最后还讨论到了同居问题，少爷却连一个KISS都么有蹭到，少爷好亏~囧~。,音小叶,https://weibo.cn/eunhyuk,0,0,4,https://weibo.cn/comment/4IEwmD?uid=1685873375&rl=1#cmtfrm,2010-10-03,22:26:58,2010-10-03
:今天晚上要跟徐俊雷同居一室，兴奋死我了，我现在就去睡觉咯.. 各位晚安咯！~明天见。,_宇儿,https://weibo.cn/cxcxcx827,0,0,0,https://weibo.cn/comment/4IEe9n?uid=1821112361&rl=1#cmtfrm,2010-10-03,22:22:20,2010-10-03
:大学生同居的事儿,BOSS祥兴,https://weibo.cn/huxiangxing,0,0,0,https://weibo.cn/comment/4IE1T9?uid=1839690682&rl=1#cmtfrm,2010-10-03,22:19:00,2010-10-03
:今日陪我当年的同居好友一家大小去了詹园，原来我们已经2年多没有见面了。我地约定的三大任务计划，我要抓紧去做，不要再拖拉了。,不羁的自由职业者,https://weibo.cn/lazysportsman,0,0,0,https://weibo.cn/comment/4IDjvR?uid=1770536004&rl=1#cmtfrm,2010-10-03,22:07:58,2010-10-03
:老公，跟你在一起好幸福。。。你等我哦，我很快就来和你同居哇哈哈。。,袋鼠是熊猫眼的,https://weibo.cn/u/1644108477,0,0,0,https://weibo.cn/comment/4ICM73?uid=1644108477&rl=1#cmtfrm,2010-10-03,21:59:11,2010-10-03
:你幻想我是果儿幻想我跟男人同居幻想我堕胎什么的都没事儿，怎么我一说我不是异性恋我没性欲你倒哭上了我想不通！！！！,Ixtab,https://weibo.cn/ixtab,0,0,0,https://weibo.cn/comment/4IBFJ5?uid=1690944392&rl=1#cmtfrm,2010-10-03,21:40:40,2010-10-03
:也有认识的人是这样的。才多大的年纪，就已经同居并且有的怀孕了。有一对以前做出弃学、私奔的事情，现在却分手了。怀孕过，孩子打掉了。还有一对也差不多，不过女的是一直住在男方家，隐瞒着家人。后来她家人知道迫于无奈只好答应，听说好像是因为怀孕了。我想知道，他们能幸福么？,YEAH_soEASY,https://weibo.cn/colorete,0,0,0,https://weibo.cn/comment/4KfK67?uid=1759322571&rl=1#cmtfrm,2010-10-04,23:29:56,2010-10-04
:妹儿，我又和你妈同居了……,复古51,https://weibo.cn/u/1791629957,0,0,3,https://weibo.cn/comment/4Kftez?uid=1791629957&rl=1#cmtfrm,2010-10-04,23:25:46,2010-10-04
:2010.10.4 鼓起勇气给你发了条慰问的短信，想像朋友那样和你寒暄，但是感觉自己好假！你没有理我是意料之中的，我为什么总是自讨没趣呢？你都已经有了心上人了，讲不定都已经同居了，我不应该再打扰了，对不起！是我太笨，明知道你是错的人，明知道这不是缘分，但是我还是奋不顾身……,煙染_素人顏,https://weibo.cn/mika712,0,0,0,https://weibo.cn/comment/4Kf4Rl?uid=1721478765&rl=1#cmtfrm,2010-10-04,23:19:51,2010-10-04
:这个是对面的~个么就是和我同居的…,tonyyoyo2,https://weibo.cn/tonyyoyo,0,0,1,https://weibo.cn/comment/4KdVjz?uid=1247619125&rl=1#cmtfrm,2010-10-04,23:03:06,2010-10-04
:有次玩手里新买的高像素相机时，她央我给她和同居男友也照几张，俩人在镜头前如入无人之境。我还没顾上将相机里的照片倒电脑里，相机就失窃了，我有点内疚，太辜负人家的一翻浓情蜜意了。一两月后，又见到她，刚想表达下歉意，她已亲热地拉过另一个黄发帅哥，介绍说这是她男盆友！呵呵，我不再歉疚。,海上花131,https://weibo.cn/u/1649651387,0,0,0,https://weibo.cn/comment/4Kb5tj?uid=1649651387&rl=1#cmtfrm,2010-10-04,22:22:15,2010-10-04
:多谢叮当送我的叮当 从此床上又多了一个可爱嘎同居者啦 嘻嘻^0^,MiDolceVita,https://weibo.cn/u/1661906457,0,0,1,https://weibo.cn/comment/4KaZE7?uid=1661906457&rl=1#cmtfrm,2010-10-04,22:20:49,2010-10-04
