Posts,User Names,User Links,Likes,Reblogs,Comments,Comment Links,Post Date,Post Time,Date in Datetime Format
:曾经同居人……生日快乐………,锅盖库玛,https://weibo.cn/tanakakumako,0,0,0,https://weibo.cn/comment/QuaRq?uid=1739425282&rl=1#cmtfrm,2010-06-01,23:52:16,2010-06-01
:小朋友，你太蠢啦，不应该这么早同居啊！,怪兽媚,https://weibo.cn/mimiguai55,0,0,0,https://weibo.cn/comment/QrxYw?uid=1739622312&rl=1#cmtfrm,2010-06-01,23:02:51,2010-06-01
:听广播小说：和空姐同居的日子。里面的男主角和女主角一个是痞子，一个是美女，好象作者在意淫。,给自己感觉,https://weibo.cn/h0b00,0,0,0,https://weibo.cn/comment/Qqc9h?uid=1271047410&rl=1#cmtfrm,2010-06-01,22:40:00,2010-06-01
:如果喜欢一个人不能自拔并且为之而感到苦楚的话，那么就和他/她同居吧，逝者如斯不舍昼夜的腻乎在一起。几个月以后保准你能从开始的苦楚中走出来。SHIT,亦弘大队长,https://weibo.cn/momich,0,3,2,https://weibo.cn/comment/QpP34?uid=1598048511&rl=1#cmtfrm,2010-06-01,22:33:46,2010-06-01
:#Ran&Ray#在今年与Ray同居的最后一天，北京倾盆大雨。为应对他的父母来京，我拿出角落的纸袋子，仔细清除我住在这里的痕迹，并冒雨把它们搬走，浑身湿透，衣物如洗。我们又回到周末情人的状态，如此年复一年，爱得狼狈。看着彼此渐渐松弛的脸庞，那些偷偷的坚持和努力好甜蜜！ http://sinaurl.cn/hsId6,ex微年一嘻,https://weibo.cn/moraning,0,0,8,https://weibo.cn/comment/QofyW?uid=1727640477&rl=1#cmtfrm,2010-06-01,22:05:52,2010-06-01
:80后：你的婚姻恋爱真的是“非诚勿扰”吗？1、谈恋爱=谈条件？婚恋应以感情为首选，而不应被车房钱权等情感外东西左右。2、快餐式婚姻，婚姻非儿戏，更非鸡肋，要慎重对待，而非草率行事。3、“同居”常态化，也许你想和他结婚，但同居会让你们在通往婚姻的路上南辕北辙，让女人失去的比得到的更多,有一盘荤菜叫男人,https://weibo.cn/jiaohaitao119,0,0,0,https://weibo.cn/comment/QnR4Q?uid=1558472563&rl=1#cmtfrm,2010-06-01,21:58:42,2010-06-01
:某横刀夺爱女现在在跟她男人吵架，理由是那人跟前女友还有一点交集，用电话吵了N久了，真烦。当时跑到那两人同居的地点将那女生赶走（那女生可是将自己的所有都给了她男人），现在人家杀回来了，额~~~听着你们吵架的我其实也很郁闷，因为我还有一堆事情要干，你吵到我了！,冷夜蔓草,https://weibo.cn/830915999,0,0,1,https://weibo.cn/comment/QmIUF?uid=1711122107&rl=1#cmtfrm,2010-06-01,21:37:16,2010-06-01
:现在的人穿衣，不是为了保暖，而是为了关键时刻有衣可脱；现在的人同居，不是为了结婚，而是为了不用结婚。,威博力量,https://weibo.cn/u/1719500031,0,0,0,https://weibo.cn/comment/QlDHP?uid=1719500031&rl=1#cmtfrm,2010-06-01,21:15:53,2010-06-01
:跟强哥开始为其一天的广州同居生活,marco老王,https://weibo.cn/marco9788,0,0,0,https://weibo.cn/comment/Qjuer?uid=1460570074&rl=1#cmtfrm,2010-06-01,20:31:03,2010-06-01
:今晚最后一次也是第二次同MISS H做同居密友啦！仿佛回到过去大学的时光，上次卧谈到两点，今晚就唔可以超过12点啦！六一，就此拉下帷幕吧！同五月的所有不安、不快、不满say goodbye！再见啦～,蒙面丸子要改名,https://weibo.cn/zf1014,0,0,0,https://weibo.cn/comment/Qj7id?uid=1723023840&rl=1#cmtfrm,2010-06-01,20:23:03,2010-06-01
:和我同居女友準備出發去西貢釣魚！,我系一個有故事嘅人,https://weibo.cn/fantasticky,0,0,2,https://weibo.cn/comment/QiHSj?uid=1724209540&rl=1#cmtfrm,2010-06-01,20:13:53,2010-06-01
