Posts,User Names,User Links,Likes,Reblogs,Comments,Comment Links,Post Date,Post Time,Date in Datetime Format
:言，她的神情都好像男孩，和她聊怎么追的女孩，怎么和女孩处朋友，结果越聊我越害怕，她和那个她一直同居，而且都2年了，而且这个女朋友已经是第二个了…禁不住好奇就问她和女朋友怎么那个…听完我都快疯了，背都紧了…我还是爱我的小赵…5555,爱上小金毛的岢噯貓,https://weibo.cn/rui0423,0,0,0,https://weibo.cn/comment/1u0pDP?uid=1351529695&rl=1#cmtfrm,2010-07-01,23:52:23,2010-07-01
:吃饭的时候我把那天的悲惨经历毫不夸张地如实说给犬犬听，结果她笑到前俯后仰~~事实证明：快乐是建筑在别人痛苦之上的这个真理完全战胜了我们多年同居的友谊！！,fishyyyu,https://weibo.cn/514678398,0,0,1,https://weibo.cn/comment/1tFVUU?uid=1748009850&rl=1#cmtfrm,2010-07-01,23:46:01,2010-07-01
:40岁男子男扮女装与丈夫同居7年被识破后离婚 http://sinaurl.cn/7cH9r,12生肖每日运势,https://weibo.cn/shlinju,0,1,1,https://weibo.cn/comment/1tDvXZ?uid=1590352093&rl=1#cmtfrm,2010-07-01,23:13:33,2010-07-01
:40岁男子男扮女装与丈夫同居7年被识破后离婚 http://sinaurl.cn/7cH9r,再世潘金莲,https://weibo.cn/u/1756349203,0,0,0,https://weibo.cn/comment/1tDiWw?uid=1756349203&rl=1#cmtfrm,2010-07-01,23:10:55,2010-07-01
:高太太不在状态，我们很危险了，不能同居了。,高天升,https://weibo.cn/gz15920356403,0,0,8,https://weibo.cn/comment/1tCZVJ?uid=1759410915&rl=1#cmtfrm,2010-07-01,23:07:07,2010-07-01
:我爱你，老公，同居即将一年了，这么久以来你的悉心照料，我很安心。,Refuelingxye_898,https://weibo.cn/xyeeeee,0,0,0,https://weibo.cn/comment/1tCMge?uid=1764338054&rl=1#cmtfrm,2010-07-01,23:04:22,2010-07-01
:[2/3]，听了小的伤感。记得和小马同居的日子，每次下雨她都要打电话问我带伞没，有时挂完电话五分钟她就出现在我面前了，比雨势来得都快。二十八晚上下雪，她也是给我送过雨衣后才回的家。今晚…那个和我同住的女孩拿把伞到我上班的地方，说，外面下了好大的雨啊！然后就走了。我纠结的要死。回去时街上堆满,木头李89,https://weibo.cn/u/1765900961,0,0,0,https://weibo.cn/comment/1tBEcZ?uid=1765900961&rl=1#cmtfrm,2010-07-01,22:50:14,2010-07-01
:就这样 同居了…,曹小纠没心情,https://weibo.cn/lamccat,0,0,6,https://weibo.cn/comment/1tBzYX?uid=1272982564&rl=1#cmtfrm,2010-07-01,22:49:22,2010-07-01
:「同居是犯了哪条罪呀？」爸妈问,heyeureka,https://weibo.cn/eurekago,0,0,2,https://weibo.cn/comment/1tBnwc?uid=1218363432&rl=1#cmtfrm,2010-07-01,22:46:49,2010-07-01
:今晚跟兮兮角角去操场走了好多好多圈。。这一晃就三年了。。明年今日不知道大家都会在哪里。。还记得高三的暑假。。很担心来大学会不会与怪人同居。。还好。。遇到了你们三个。。11-320/26-411。。我爱你们仨！,巫小蟹,https://weibo.cn/xiexielee,0,0,0,https://weibo.cn/comment/1tBgry?uid=1707696492&rl=1#cmtfrm,2010-07-01,22:45:24,2010-07-01
":【社会新特征】◆没结婚的跟结了婚的一样同居, 结了婚的跟没结婚的一样分居。◆没有钱的像有钱人一样装富；有钱人像没有钱的一样装穷。◆小孩子跟大人一样成熟；大人跟小孩子一样幼稚。◆动物像人一样穿衣；人像动物一样露肉。◆警察像黑社会一样执事，黑社会像警察一样执法。",坤小赵,https://weibo.cn/yakamozk,0,1,2,https://weibo.cn/comment/1tAjIH?uid=1135161813&rl=1#cmtfrm,2010-07-01,22:33:49,2010-07-01
