Posts,User Names,User Links,Likes,Reblogs,Comments,Comment Links,Post Date,Post Time,Date in Datetime Format
:老头老太太不婚同居跟年轻人不婚同居有什么区别吗？至于这么大张旗鼓地报道分析吗？,喵啊啊,https://weibo.cn/mycat300,0,0,0,https://weibo.cn/comment/5sCAVZ?uid=1652852544&rl=1#cmtfrm,2010-11-01,23:59:58,2010-11-01
:【十二星座的爱情痴态】：1.无法拯救的无助--处女；2.谈恋爱就变傻--巨蟹；3.自欺欺人的原谅--摩羯；4.一相情愿的忠贞--双鱼、水瓶；5.一股脑的热情--狮子；6.盲目的牺牲奉献--金牛；7.不合理的期--天秤、白羊座；8.害怕孤单难耐--射手；9.愚昧的道德观--双子；10.没有理由的同居--天蝎.,D-Soar,https://weibo.cn/dsoarcool,0,3,0,https://weibo.cn/comment/5sCmE3?uid=1842597134&rl=1#cmtfrm,2010-11-01,23:56:28,2010-11-01
:入户人口普查确实令人有种被洞悉感，私密空间曝光了，甚至家居风格陈设，同居对象，素面朝天的模样都一览无遗。太多的人不喜欢和不舒服。把这项工作交给街道不好么？统计局局长有没有权说“不得拒绝入户”呢？入 《人口普查有必要，但统计局长是否有权说“不得拒绝入户”》 http://sinaurl.cn/h4HQze,钟雪灵,https://weibo.cn/272609977,0,1,0,https://weibo.cn/comment/5sCdXh?uid=1217613745&rl=1#cmtfrm,2010-11-01,23:54:23,2010-11-01
:今天突然翻到和鲁丛菊同居时候照的丑照 哈哈哈哈 好戳,Cherry爱哈哈妹,https://weibo.cn/zhouweiweimm,0,0,1,https://weibo.cn/comment/5sBHeP?uid=1773348583&rl=1#cmtfrm,2010-11-01,23:46:58,2010-11-01
:11月1日，小光棍节到了，小鸟恋爱了，蚂蚁同居了，苍蝇怀孕了，毛毛虫再婚了，青蛙也生蝌蚪了，你准备做点什么呢？祝小光棍们发奋图强！吼吼！,圆圆的_媛,https://weibo.cn/u/1750408234,0,0,0,https://weibo.cn/comment/5sBCBb?uid=1750408234&rl=1#cmtfrm,2010-11-01,23:46:00,2010-11-01
:,傅晓威Fun,https://weibo.cn/208828000,0,1,10,https://weibo.cn/comment/5sBlcJ?uid=1725607710&rl=1#cmtfrm,2010-11-01,23:42:22,2010-11-01
:妈的！某人你再改我状态我就把你同居怀孕又堕胎的事告诉你妈！,不醒青年,https://weibo.cn/u/1779114897,0,0,4,https://weibo.cn/comment/5sAXMP?uid=1779114897&rl=1#cmtfrm,2010-11-01,23:37:37,2010-11-01
:rock是gay，gary和男朋友同居，marlon是bi最后还和男朋友葬一起........这张合照是闹木的经典....就剩下一个直的多么的不易啊........PS：这个就是过去的好莱坞，请问在几十年后，现在的巨星中又会有多少被爆出是homosexuality？好吧，其实我是期待着的，如果是骗局，总是揭穿的时候最精彩。,迷茫的畅小呆,https://weibo.cn/u/1486184365,0,0,0,https://weibo.cn/comment/5szwWz?uid=1486184365&rl=1#cmtfrm,2010-11-01,23:20:53,2010-11-01
:同居三人組@justcome @丨Sandy,Lee_寶bo,https://weibo.cn/bobolee81,0,1,0,https://weibo.cn/comment/5szcrF?uid=1738410584&rl=1#cmtfrm,2010-11-01,23:17:15,2010-11-01
:【同居那点事】夜23:12 —— 麦：我饿了。琳恩：我也饿了。麦：像你这种出去生日蛋糕约会吃饭收礼物的人，就不要跟我这种加班吃鸡脖子的人讨论饿不饿这个问题了！琳恩：嗯？谁请你吃鸡脖子了？麦：公司食堂！,麦麦麦琪MMMQ,https://weibo.cn/220236784,0,2,4,https://weibo.cn/comment/5sz0mD?uid=1670858287&rl=1#cmtfrm,2010-11-01,23:15:08,2010-11-01
":Today's news 费翔刘文正被曝是同性恋人 美国甜蜜同居 I don't care 费翔, I care 刘文正. I liked his song when I 10 ages",压缩牌饼干,https://weibo.cn/u/1710003264,0,0,2,https://weibo.cn/comment/5us87n?uid=1710003264&rl=1#cmtfrm,2010-11-02,23:52:47,2010-11-02
:【十二星座的爱情痴态】：1.无法拯救的无助--处女；2.谈恋爱就变傻--巨蟹；3.自欺欺人的原谅--摩羯；4.一相情愿的忠贞--双鱼、水瓶；5.一股脑的热情--狮子；6.盲目的牺牲奉献--金牛；7.不合理的期待--天秤、白羊座；8.害怕孤单难耐--射手；9.愚昧的道德观--双子；10.没有理由的同居--天蝎.,傻兔子望月,https://weibo.cn/rabbithopemoon,0,0,2,https://weibo.cn/comment/5us63V?uid=1802126392&rl=1#cmtfrm,2010-11-02,23:52:19,2010-11-02
:我老婆说我和很多男人同居，还说自己是小六，连小三都排不上呀。疼～,ccgogo,https://weibo.cn/xhhuangxi,0,0,0,https://weibo.cn/comment/5us62d?uid=1845666664&rl=1#cmtfrm,2010-11-02,23:52:18,2010-11-02
:视频：费翔刘文正被曝是同性恋人 两人美国同居_新浪视频_新浪网 http://sinaurl.cn/hCvu2P,悍梅梅的你雷,https://weibo.cn/writebooks,0,0,0,https://weibo.cn/comment/5us4yP?uid=1692734005&rl=1#cmtfrm,2010-11-02,23:51:58,2010-11-02
:凤凰网：费翔刘文正两人被曝美国同居 证实为同性恋者http://sinaurl.cn/h4Q9Au,黠之大者,https://weibo.cn/342116320,0,1,3,https://weibo.cn/comment/5uroI5?uid=1243844290&rl=1#cmtfrm,2010-11-02,23:42:27,2010-11-02
:又有網友傳言劉文正跟費翔同居，把人在美國的夏哥氣死了，因為一堆媒體打電話給他，把他從睡夢中吵醒，氣得他打電話來問我要不要告亂寫的媒體？,胡如虹,https://weibo.cn/u/1790169223,0,2,4,https://weibo.cn/comment/5uqVbZ?uid=1790169223&rl=1#cmtfrm,2010-11-02,23:36:11,2010-11-02
:视频：费翔刘文正被曝是同性恋人 两人美国同居,一刀kacha兰,https://weibo.cn/u/1824981647,0,0,4,https://weibo.cn/comment/5upYip?uid=1824981647&rl=1#cmtfrm,2010-11-02,23:24:30,2010-11-02
:#难忘的书#《和空姐同居的日子》吧…第一次看长篇，至于那时的感觉不知道了。,入画姬,https://weibo.cn/siri1010,0,0,3,https://weibo.cn/comment/5upkpH?uid=1820677524&rl=1#cmtfrm,2010-11-02,23:16:59,2010-11-02
