Posts,User Names,User Links,Likes,Reblogs,Comments,Comment Links,Post Date,Post Time,Date in Datetime Format
:女人失恋以后，听到大家都普遍反映前男友新找的那个姑娘没自己好看，通常都会无比强烈地暗爽。 70. 大杂烩上看到的：同居啊一定要在对方家里，这样过不下去了可以拍拍屁股走人，不用一个人看着那一堆烂摊子独自垂泪黯然神伤。,小黑爱小白,https://weibo.cn/ryxh784533,0,0,0,https://weibo.cn/comment/1EgWd?uid=1261131600&rl=1#cmtfrm,2010-01-01,22:44:38,2010-01-01
:《恋爱前规则》这部电影拍得一点也不像原著《和空姐同居的日子》那么精彩，这些网络小说改编成电影后真的大打折扣。《第一次亲密接触》也是一样。,肉包儿和猪猪的纪念,https://weibo.cn/comex,0,0,0,https://weibo.cn/comment/1EeGI?uid=1403893343&rl=1#cmtfrm,2010-01-01,22:18:39,2010-01-01
:不论东西多少，只要是搬家都是大工程啊。我跟同居者聊天，打算在家里放一块匾，上书“弱智儿童欢乐多”七个大字，她房门口书“弱智儿童”，我房门口书“欢乐多”！,小壹,https://weibo.cn/u/1657282170,0,0,2,https://weibo.cn/comment/1Edu3?uid=1657282170&rl=1#cmtfrm,2010-01-01,22:04:23,2010-01-01
:看了恋爱前规则，对小说产生了兴趣，《和空姐同居的日子》找出来看，刚刚看完，无限yy,成熟孩子气,https://weibo.cn/lcj0431046,0,0,0,https://weibo.cn/comment/1EbVw?uid=1644651464&rl=1#cmtfrm,2010-01-01,21:45:27,2010-01-01
:@claireg 同居也是一种选择。,阿力克狮,https://weibo.cn/amour,0,0,0,https://weibo.cn/comment/1EaV7?uid=1113519487&rl=1#cmtfrm,2010-01-01,21:33:31,2010-01-01
:@thales 提倡合法同居。,阿力克狮,https://weibo.cn/amour,0,0,0,https://weibo.cn/comment/1EaJ4?uid=1113519487&rl=1#cmtfrm,2010-01-01,21:30:53,2010-01-01
:@thales 你就忍心人家下半辈子活在坟墓之中？撕掉本本，还可以同居嘛。,阿力克狮,https://weibo.cn/amour,0,0,0,https://weibo.cn/comment/1Ear6?uid=1113519487&rl=1#cmtfrm,2010-01-01,21:26:55,2010-01-01
:(1/2)知道周迅的越来越多，知道鲁迅的越来越少；知道马克的越来越多，知道马克思的越来越少；知道比尔的越来越多，知道保尔的越来越少；肚子大的人越来越多，肚量大的人越来越少；未婚同居的越来越多，婚后同居的越来越少；耍手腕的人越来越多，耍手艺的人越来越少；出书的人越来越多，读书的人越,i幸福i晓林,https://weibo.cn/chinalunyu,0,0,0,https://weibo.cn/comment/1DLOh?uid=1656366057&rl=1#cmtfrm,2010-01-01,14:27:57,2010-01-01
:只有一个星期，原本不认识的人就确定恋爱关系并同居，不知道是现在的某些人太过于着急，还是我的思想out了，接受不了！,Z新新Z,https://weibo.cn/xinn,0,0,0,https://weibo.cn/comment/1Fuc0?uid=1662219833&rl=1#cmtfrm,2010-01-02,23:57:34,2010-01-02
:《蜗居》——有个地方不解的是，海藻和宋思明发生关系难道是海藻的第一次？可之前海藻和小贝就同居了呀？为什么会流血？难道是太激烈了？我想知道那血是怎么回事。嗯哼,橘子Dan,https://weibo.cn/zygqd,0,0,2,https://weibo.cn/comment/1FgGP?uid=1410984651&rl=1#cmtfrm,2010-01-02,21:14:48,2010-01-02
