Posts,User Names,User Links,Likes,Reblogs,Comments,Comment Links,Post Date,Post Time,Date in Datetime Format
":六月啦 亲亲可爱的自己 哈哈 祝自己儿童节快乐啦 虽然今天寄几在寝室躺了一天 不过很安静 是我喜欢的独处时光 对啦 看了两个电影 超时空同居和南极恋人 全是悲剧 是我喜欢的feel～
离那段恶心的时光又过去好久啦 慢慢自己也想安静下来啦
还有几天就要回家家啦 超想回家 每天都想 也可以见到我的小伙伴啦
总之嘛 希望我的六月 很好很好 希望我的老林也可以很好啦💜💜",我是你的乔燃呀,https://weibo.cn/u/5418339689,6,0,1,https://weibo.cn/comment/HwWKy3Ldr?uid=5418339689&rl=1#cmtfrm,2019-06-01,23:59:36,2019-06-01
":同居日记
📌我洗澡的时候忘记自己还有饮料没喝，就直接刷牙了
我：宝贝我刷牙了你把我的饮料喝了吧
赵：啊我没喝你的饮料我发誓（慌张）
我：…………我说让你把我饮料喝了哈哈哈哈真是做贼心虚！
📌小赵一只手喝饮料一只手玩手机，我找不到她的手可以握着
我：赵苏颖脚拿来给我握一下！
📌我胆子真的很小，不敢拿外卖，每次拿外卖都在演戏
（外卖敲门）
我：老公！拿外卖！
赵：自己拿（故作man样）
我：懒死你算了（故作责怪状）
打开门，外卖小哥看都不看我一眼，伸手给我外卖
我…………………
📌灯打到一盏，空气里只有空调的风声和电视里早已知笑点的武林外传，我们各自看着自己不大不小的资讯，彼此不过几厘米，恍惚了一下，我们早已做老友几十年。",今天没有饼干,https://weibo.cn/u/6544638070,0,1,0,https://weibo.cn/comment/HwWKublLB?uid=6544638070&rl=1#cmtfrm,2019-06-01,23:59:27,2019-06-01
:【单身母亲“偷”走亲生儿：#未婚生育孩子判给爸爸#】,菜鸟军虫,https://weibo.cn/u/1393202693,0,1,1,https://weibo.cn/comment/HwWK54cBU?uid=1393202693&rl=1#cmtfrm,2019-06-01,23:58:27,2019-06-01
":今天看到初中就在一起的同学发的朋友圈 他们真的很配 初中高中都在同个班 大学邻校 毕业同居 真的很羡慕这样的感情 现实版小说情节 酸得我想拉黑他们
然鹅今天我在人从众的麦当劳里一个人吃着单人套餐 很好吃 但还是伤心得想哭 我这人生啊 fuck！",开心速递员,https://weibo.cn/u/5526603216,0,0,2,https://weibo.cn/comment/HwWJLhqUt?uid=5526603216&rl=1#cmtfrm,2019-06-01,23:57:39,2019-06-01
:【单身母亲“偷”走亲生儿：#未婚生育孩子判给爸爸#】近日一未婚妈妈魏圆圆在微博自曝，年仅1岁半幼子的抚养权被判给孩子爸爸，引发网络热议。魏圆圆称自己因“被骗才导致未婚生育”，生下孩子后发现男方与自己同居生子期间还交往其他女友。大量网友认为这起抚养权官司是活生生的“反婚反育宣传”，未婚生子判给父亲只会让女性更恐婚。http://t.cn/Ai9zwLrk,头条新闻,https://weibo.cn/breakingnews,7035,365,1183,https://weibo.cn/comment/HwWJi2siO?uid=1618051664&rl=1#cmtfrm,2019-06-01,23:56:30,2019-06-01
:#小蛮腰撑腰计划# 在一起同居三年，等来的却是他的背叛，她心死了，不再相信他。他挽留不了，就说出了最老套的分手理由，不合适，就散了吧。她冷笑，不是我们不合适，而是你们最合适。,squilliam3,https://weibo.cn/u/5055196412,0,0,0,https://weibo.cn/comment/HwWJ4auZs?uid=5055196412&rl=1#cmtfrm,2019-06-01,23:55:57,2019-06-01
":今日分享――《我的检察官先生》#热门小说推选[超话]#作者：江小绿
文案：
初壹和乔安琛在一次相亲中认识。
结婚以后，检察官先生很忙，每日早出晚归，初壹却是个宅女，两人相处时间寥寥。
除了夜间正常的夫妻生活，他们就像是活在一个屋檐下的同居舍友一样。
乔安琛一直觉得这段婚姻很正常，直到他准备和初壹要一个小孩时——
娇小的女生坐在床上，穿着淡粉色睡衣，眼睛睁得很大，神色郑重，仰着脸义正言辞。
“我们两个之间没有任何共通点。从来没有一起出去约过会，没有见过彼此的同事朋友，更加没有像普通夫妻一样相处生活。”
“由此可见，我们的婚姻已经岌岌可危了！”
乔安琛：“……”
低情商X恋爱脑
大长腿帅破天际高智商检察官X二次元漫画家冒失少女",沙姜梅子酱,https://weibo.cn/u/6023565604,2,0,0,https://weibo.cn/comment/HwWGPwWii?uid=6023565604&rl=1#cmtfrm,2019-06-01,23:50:26,2019-06-01
:#小蛮腰撑腰计划# 没结婚的同居，结婚的分居；动物像人一样穿衣，人像动物一样露肉；小孩像大人一样成熟，大人像小孩一样幻稚；女人像男人一样爷们，男人像女人一样娘们；没钱的像有钱的一样装富，有钱的像没钱的一样装穷；情人像夫人一样四处招摇，夫人像情人一样深居简出。,安琪王牌_427,https://weibo.cn/u/2705535987,0,0,0,https://weibo.cn/comment/HwWFVp5ww?uid=2705535987&rl=1#cmtfrm,2019-06-01,23:48:12,2019-06-01
:#爱拍六一# 有种跟对象同居的感觉 考了一天试 回来被套 床单都换了 还洗了,YLB袁小姐,https://weibo.cn/u/5921303778,1,0,0,https://weibo.cn/comment/HwWFTkNqj?uid=5921303778&rl=1#cmtfrm,2019-06-01,23:48:08,2019-06-01
:#今日贴纸打卡# 同居第一天打卡👌 北京,lc不吃胡萝卜_,https://weibo.cn/u/3994642449,3,0,0,https://weibo.cn/comment/HwWFd8OEB?uid=3994642449&rl=1#cmtfrm,2019-06-01,23:46:26,2019-06-01
