Posts,User Names,User Links,Likes,Reblogs,Comments,Comment Links,Post Date,Post Time,Date in Datetime Format
":#剧版镇魂[超话]#🙊团建一
跟云澜的同居生活就要开始啦～沈老师笑的这个甜呦～[喵喵]
@剧版镇魂",_苏小無,https://weibo.cn/519911020,2,0,0,https://weibo.cn/comment/HiXqhoutj?uid=1810292435&rl=1#cmtfrm,2019-03-01,23:58:10,2019-03-01
:惊！天秀都没《我老婆是魔王大人》这部漫画秀！快来围观！简介：【每周四、周日更新】高能预警！我和女魔王的同居生活！...http://t.cn/RdLKnPF,明岁永恒的非凡人生,https://weibo.cn/u/5513074864,1,0,0,https://weibo.cn/comment/HiXlapWhg?uid=5513074864&rl=1#cmtfrm,2019-03-01,23:45:34,2019-03-01
":人烧成了灰，成分就跟磷灰石差不多，并没有什么值得敬畏的，为什么我们要把它当回事？为什么每年头尾都有个年节作为始终，为什么勾搭别人上床之前先得有个告白和压马路的过程？为什么合法同居除了有张证之外，还得邀请亲朋好友来做一个什么用也没有的仪式？因为生死、光阴、离合，都有人赋予它们意义，这玩意看不见摸不着，也不知有什么用，可是你我和一堆化学成分的区别，就在于这一点意义。
闻舟哥哥说的真好！！！！！
我真的永远爱闻舟哥哥",骆闻舟的小心肝,https://weibo.cn/u/6679152717,0,0,0,https://weibo.cn/comment/HiXl7qKm0?uid=6679152717&rl=1#cmtfrm,2019-03-01,23:45:26,2019-03-01
":《长干行》
妾发初覆额，折花门前剧。
郎骑竹马来，绕床弄青梅。
同居长干里，两小无嫌猜。
现在知道青梅竹马 两小无猜为啥爱在一起用了吧。
有没有想起那句“倚门回首，却把青梅嗅。”",王得权W,https://weibo.cn/u/3901428913,5,0,8,https://weibo.cn/comment/HiXkWuN02?uid=3901428913&rl=1#cmtfrm,2019-03-01,23:45:01,2019-03-01
:超时空同居,威威Wave,https://weibo.cn/u/3985873416,1,0,0,https://weibo.cn/comment/HiXke8h6S?uid=3985873416&rl=1#cmtfrm,2019-03-01,23:43:15,2019-03-01
":他在看手机，我凑过去
他说在看一篇挺深刻的文章，问我看不看
我说不看
他把手机递给我
是一篇关于婚前同居消磨爱情的文章
看到最后有一个投票👇
我把投票给他看，他说刚没看到
然后对着手机陷入沉思
我一想我们离这种情况还远着呢，让我选我也选不出，没什么必要
就凑过去把这个界面关了
过了一会发现他还在发呆，手机屏幕还是投票
我又点了叉
又过一会他手机屏幕背着我依然在出神
我过去看，屏幕上还是投票
我哑然失笑
他突然抓住我的手，用我的手指戳手机屏幕
他选了第一个",Ecilily,https://weibo.cn/u/6881995264,0,0,1,https://weibo.cn/comment/HiXjSh0BF?uid=6881995264&rl=1#cmtfrm,2019-03-01,23:42:23,2019-03-01
:我在看【冯绍峰为何会娶赵丽颖，却放弃同居3年的倪妮？其实原因很现实】#跟新浪看热点# 冯绍峰为何会娶赵丽颖，却放弃同居3年的倪妮？其实原因很现实,zxf456321,https://weibo.cn/u/5653413615,0,0,0,https://weibo.cn/comment/HiXiBrbGC?uid=5653413615&rl=1#cmtfrm,2019-03-01,23:39:14,2019-03-01
:男人对婚姻的期望，往往都是厌烦了独自生活，倦鸟归巢。所以，同居时代简直是某些男人的福音。既可以享受家庭生活的感觉，而且还可以不去背上“婚姻”的枷锁和责任。,小屁孩超宝他爹,https://weibo.cn/u/5310608626,0,0,0,https://weibo.cn/comment/HiXioF0iG?uid=5310608626&rl=1#cmtfrm,2019-03-01,23:38:45,2019-03-01
":姐妹们今天的题：
跟对象同居体验不是很好，想看看姐妹们都咋样？还应该同居吗？",来碗毒马汤,https://weibo.cn/u/6313370525,0,0,1,https://weibo.cn/comment/HiXhHwhEV?uid=6313370525&rl=1#cmtfrm,2019-03-01,23:37:02,2019-03-01
:女人：为什么要同居？男人：亲爱的，这样不好吗？女人：既然同居了，为什么还不结婚？只要办个手续就行了。男人：既然同居了，为什么还要结婚？多一道手续干吗？！女人：结婚保险，还有证书——男人：但爱情还需要保险吗？女人：结婚安定！男人：同居自由！女人：瞧，那么多人都结婚了，他们多幸福啊！男人：看，那么多人正在同居，他们多快活啊！女人：这就是新同居时代吗？怎么以前从没有见过？男人：是的，也是新离婚时代，你以前见过吗？别，别踹我——我已经滚到床下面去了！,爱全民K歌粉丝鲜花试听经验低价,https://weibo.cn/u/6791430583,0,0,0,https://weibo.cn/comment/HiVssl7rg?uid=6791430583&rl=1#cmtfrm,2019-03-01,18:58:02,2019-03-01
