Posts,User Names,User Links,Likes,Reblogs,Comments,Comment Links,Post Date,Post Time,Date in Datetime Format
:天 在看邻居同居LDK 甜的我直蹬腿 啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊想恋爱，那个重置亲亲 我靠我不要活了,菜菜菜菜Q,https://weibo.cn/u/3201036924,1,0,1,https://weibo.cn/comment/EaShBeWOp?uid=3201036924&rl=1#cmtfrm,2016-10-01,23:57:43,2016-10-01
:同居生活～,猫猫被宰,https://weibo.cn/u/2870598312,0,0,0,https://weibo.cn/comment/EaSh99mo4?uid=2870598312&rl=1#cmtfrm,2016-10-01,23:56:36,2016-10-01
:看到第三集，突然对这剧产生了兴趣，就冲这四男二女的同居生活,糸色荒,https://weibo.cn/u/5264031780,0,0,0,https://weibo.cn/comment/EaSeUjeLe?uid=5264031780&rl=1#cmtfrm,2016-10-01,23:51:05,2016-10-01
:【临时同居】勤奋努力的地产经纪项少龙（张家辉饰），求婚却因婚房太小而被拒。女友提出要在一年的时间里住上豪宅，对少龙来说简直就是个不可能的任务。每日都苦思赚钱大计的少龙突然遇到一个难得的好机会。 济南·新生活,王喁很操丶淡,https://weibo.cn/u/5027039554,0,0,0,https://weibo.cn/comment/EaSbH68gE?uid=5027039554&rl=1#cmtfrm,2016-10-01,23:43:11,2016-10-01
:#这假期很酷##美女与极品#恋爱实验员大耻度街坊路人，你敢尝试“先同居后恋爱”的相亲吗？你是持观望态度的传统含蓄保守派，还是乐于尝试的先锋人类？如果酱紫尝试你爸爸你妈妈你二舅你三姨家的大外甥的老姨家的大黄狗的前主人同意吗？尝试前家里40米长的大刀有没有藏好？先同居后恋爱 你会接受吗,我们爱讲冷笑话,https://weibo.cn/lengxiaohua,242,303,115,https://weibo.cn/comment/EaS6Ggewm?uid=1642635773&rl=1#cmtfrm,2016-10-01,23:30:49,2016-10-01
:发表了博文《論四土《印光大師文鈔菁華錄》》（圖）印光大師畫像（圓霖法師繪）（以下論四土）凡聖同居、方便有餘二土，乃約帶業往生之凡夫，與斷見思惑之小聖而立。不可約佛而論。若約佛論，非但西方四土，全體寂光論四土《印光大師文鈔菁華錄》,一筆勾了,https://weibo.cn/u/5299275594,0,0,0,https://weibo.cn/comment/EaS6pp6OK?uid=5299275594&rl=1#cmtfrm,2016-10-01,23:30:09,2016-10-01
:最近看了很多少女漫改的电影，《orange》～《邻居同居》～《狼少女与黑王子》～《女主角失格》～都是山崎贤人主演，铁打的漫改小王子，流水的女主，看完有种果然如此的感觉，贤贤还是和吧花最般配，颜值养眼，吧花炒鸡可爱～老夫的少女心扑通扑通的,UP向上吧,https://weibo.cn/u/2679417701,6,0,1,https://weibo.cn/comment/EaS3zhZbw?uid=2679417701&rl=1#cmtfrm,2016-10-01,23:23:09,2016-10-01
:她下班回家，他坐在沙发上。面无表情的抽着烟，突然他开口了喂，我说，我们像这样同居了两年了，你不觉得厌倦吗？她停下了正换着拖鞋的手，转过身愣愣的看着他，你说什么？他还是一样面无表情的说，我厌倦了。她的眼泪流了出来，无助的背过身擦拭。一个温暖的身体突然抱住她：“不如，我们结婚好吗,孤立语素7PTQ,https://weibo.cn/u/5976804819,0,0,0,https://weibo.cn/comment/EaS3z0nB8?uid=5976804819&rl=1#cmtfrm,2016-10-01,23:23:08,2016-10-01
:《我与学霸同居的日子》 我们相约国庆都不出去玩，国庆第一天早上就径直去往图书馆，晚归后又要粗门，一上来就打我脸说去约会看电影，学霸还有女朋友，知道真相的我眼泪掉下来…,何处觅阴凉,https://weibo.cn/u/2711326935,0,0,0,https://weibo.cn/comment/EaS0e9stx?uid=2711326935&rl=1#cmtfrm,2016-10-01,23:14:55,2016-10-01
:【哪些星座喜欢婚前同居？】NO.1：天秤座--非常希望恋爱是两个人结伴同行的，同居对天秤座来说反而是精神释放；NO.2：天蝎座--喜欢同居，是因为强烈的占有欲；NO.3：双鱼座--既想黏住对方，又害怕自己表现不好；NO.4：双子座--因为无聊而寂寞，喜欢新鲜，喜欢有人一起。,赵洪济,https://weibo.cn/u/2339501921,0,0,0,https://weibo.cn/comment/EaRZzmkTQ?uid=2339501921&rl=1#cmtfrm,2016-10-01,23:13:19,2016-10-01
