Posts,User Names,User Links,Likes,Reblogs,Comments,Comment Links,Post Date,Post Time,Date in Datetime Format
:#兴趣部落#【明码标价租女友，3000可同居，...】腊八已过，年关将近单身男女回家又要面临亲友各种询问施压......然而机智的小伙子们肯定早有打算这年 http://t.cn/Rb1Ehft,用户5625014466,https://weibo.cn/u/5625014466,0,0,0,https://weibo.cn/comment/DfSTuCiWc?uid=5625014466&rl=1#cmtfrm,2016-02-01,23:58:18,2016-02-01
":她下班回家，他坐在沙发上，面无表情的抽着烟。突然他开口了:""喂.我说.我们像这样同居了两年了，你不觉得厌倦吗?""她停下了正换着拖鞋的手，转过身愣愣的看着他:""你说..什么?""他还是一样面无表情:""我说.我厌倦了。""她的眼泪流了出来.无助的背过身擦拭。一个温暖的身体突然抱住她:""不如我们结婚 好吗",荣雪琪护肤,https://weibo.cn/u/5588575437,0,0,0,https://weibo.cn/comment/DfSSArZJe?uid=5588575437&rl=1#cmtfrm,2016-02-01,23:56:03,2016-02-01
:哈哈哈提供伙食还不时来一场家庭电影午夜场，你才发现“同居”的好啊。（哈哈哈哈哈僵尸电影多好看。,不器用之小球球,https://weibo.cn/u/3162480102,0,0,0,https://weibo.cn/comment/DfSRKaRPf?uid=3162480102&rl=1#cmtfrm,2016-02-01,23:53:59,2016-02-01
:男子抢劫金店后出手大方 先后换四个同居女友 中国新闻网&nbsp;&nbsp;侯嘉伟2016-02-01 嫌疑人落网 嫌疑人戴口罩进入店内 “别动！我们是警察”，1月26日下午在芝罘区文化路一居民楼内，随着“嘭”的一声，欲做最后顽抗的王某被破门而入的民警制服在地。至此， http://t.cn/RbeKcXE,实力派网络,https://weibo.cn/u/1817273017,0,0,0,https://weibo.cn/comment/DfSQq129f?uid=1817273017&rl=1#cmtfrm,2016-02-01,23:50:43,2016-02-01
:又是單圖的圖串~~~ 一樣是私設的同居日常 第一張是換燈泡的場合(？ （共4张图）（阅读全文: http://t.cn/RbeK591 下载LOFTER客户端: 移动客户端下载）,阿臥_埋進永凍土,https://weibo.cn/ShirakamiRei,0,0,0,https://weibo.cn/comment/DfSQgzcnT?uid=5586364260&rl=1#cmtfrm,2016-02-01,23:50:20,2016-02-01
:没结婚的同居，结婚的分居；动物像人一样穿衣，人像动物一样露肉；小孩像大人一样成熟，大人像小孩一样幻稚；女人像男人一样爷们，男人像女人一样娘们；没钱的像有钱的一样装富，有钱的像没钱的一样装穷；情人像夫人一样四处招摇，夫人像情人一样深居简出。,命不低头HIFD,https://weibo.cn/u/3413849912,0,0,0,https://weibo.cn/comment/DfSP0AYc3?uid=3413849912&rl=1#cmtfrm,2016-02-01,23:47:15,2016-02-01
:放你跟半同居的基友去三天两夜旅行还操碎了心买热饮送你上车看你奔向基友怀抱我当然できる子了哼╭(╯^╰)╮,芥川芭蕉,https://weibo.cn/kira3544,0,0,0,https://weibo.cn/comment/DfSOZF9cm?uid=1736027441&rl=1#cmtfrm,2016-02-01,23:47:13,2016-02-01
:#长干行# 郎骑竹马来，绕床弄青梅。同居长干里，两小无嫌猜。,_cocoon_喜欢前方,https://weibo.cn/u/2035807193,0,0,0,https://weibo.cn/comment/DfSMDoiRw?uid=2035807193&rl=1#cmtfrm,2016-02-01,23:41:24,2016-02-01
:【婚前同居离婚率高一倍】同居已是成事实，如何减少其不良影响？专家们建议同居者相互作出永久性承诺，例如先订婚。有研究证实，订婚后同居者的关系质量与结婚者相当，均比未作出任何承诺的同居者高。此外，了解同居的另一半的想法也很重要，例如避免“一方想以后婚姻，一方只想节约房租”的麻烦。,一如青衣0207,https://weibo.cn/u/3286708610,0,0,0,https://weibo.cn/comment/DfSMxvWxN?uid=3286708610&rl=1#cmtfrm,2016-02-01,23:41:10,2016-02-01
:【星座如何看婚前同居】白羊一道美丽的风景，金牛爱是一种责任，双子像风一样的爱情，巨蟹期待结果的爱，狮子爱与生俱来的权力，处女爱情的桃花源，天秤拿得起放得下，天蝎绝对的忠贞，射手好聚好散，摩羯速战速决，水瓶收放自如，双鱼浪漫主义者。,灰心的委芝兰272,https://weibo.cn/u/1947009361,0,0,0,https://weibo.cn/comment/DfSMv8zxO?uid=1947009361&rl=1#cmtfrm,2016-02-01,23:41:04,2016-02-01
