Posts,User Names,User Links,Likes,Reblogs,Comments,Comment Links,Post Date,Post Time,Date in Datetime Format
:【裸婚】如是说：天下没有不散的宴席，更何况你压根就没有上过正桌，顶多是个端盘子的。,啊哒啾LP,https://weibo.cn/lpjollity,0,0,0,https://weibo.cn/comment/5sCySp?uid=1773206435&rl=1#cmtfrm,2010-11-01,23:59:28,2010-11-01
:最近N多个人要结婚或者听到婚讯的！我既不是大龄剩女也会被人家笑，老娘就是喜欢一个人怎么样！！！,小袁蛋,https://weibo.cn/u/1779449087,0,0,1,https://weibo.cn/comment/5sCttN?uid=1779449087&rl=1#cmtfrm,2010-11-01,23:58:07,2010-11-01
:平民的幸福：结个铲铲的婚,非老师,https://weibo.cn/djkeep,0,2,9,https://weibo.cn/comment/5sCkKr?uid=1261783040&rl=1#cmtfrm,2010-11-01,23:56:01,2010-11-01
:以后我要结婚了再去纹身，免得男朋友还以为我是什么不良少女之类的。。。。悔婚啷个办？。。。。这年头，找个好男人。。。真的太难了。。。。虽然现在我也没遇到。。。。但是结婚之后纹身神马的，那是必须的，想纹身很久了。。。。,Hannah6007,https://weibo.cn/xiaky,0,1,6,https://weibo.cn/comment/5sCaX9?uid=1678054697&rl=1#cmtfrm,2010-11-01,23:53:40,2010-11-01
:@肥肥版版 @乄蚊 李蓓结咗婚啦~大学班主任结婚啦~撒花[礼花],牛牛_Ou,https://weibo.cn/rachelokada,0,3,9,https://weibo.cn/comment/5sCaAj?uid=1742232761&rl=1#cmtfrm,2010-11-01,23:53:35,2010-11-01
:唉，小女生一个，都结过婚的人了，怎么还不为他人着想呢，真的太自私了。,watchdb,https://weibo.cn/watchdb,0,0,0,https://weibo.cn/comment/5sBPdb?uid=1692598741&rl=1#cmtfrm,2010-11-01,23:48:41,2010-11-01
:汪小菲离过婚啊？还有一个女儿，真是一个大新闻，前妻离婚一分钱都没有拿到，汪说没有钱，生活费都是妈妈给的，你是还没有断奶吗？男人做成你这样就没有意思了，我现在只能预祝大S好运，阿门,梅梅fanfan,https://weibo.cn/u/1407410562,0,1,9,https://weibo.cn/comment/5sBKLB?uid=1407410562&rl=1#cmtfrm,2010-11-01,23:47:44,2010-11-01
:我在江头后埔。截止到现在终于把《婚保》看完了… http://sinaurl.cn/h4KXvp,岸梅又闻花,https://weibo.cn/139606816,0,0,0,https://weibo.cn/comment/5sB3E3?uid=1705342001&rl=1#cmtfrm,2010-11-01,23:38:00,2010-11-01
:昨天克拉克还是超人...今天就成了劈过腿离过婚不负责任家暴还有口臭的男银...这才正常嘛...,昵称被占据-,https://weibo.cn/tiffanyblank,0,0,0,https://weibo.cn/comment/5sAVFn?uid=1737231141&rl=1#cmtfrm,2010-11-01,23:37:12,2010-11-01
:看见你们俩，心里面的感动被填得满满满满的，激动得突然想婚的冲动。,so_shawnong,https://weibo.cn/shawnong,0,0,0,https://weibo.cn/comment/5sATpP?uid=1738283313&rl=1#cmtfrm,2010-11-01,23:36:45,2010-11-01
:话剧隐婚男女蛮有趣的呢，其间幽默有时，深情有时，满足！,徐家ziting,https://weibo.cn/u/1556963453,0,1,0,https://weibo.cn/comment/5sARED?uid=1556963453&rl=1#cmtfrm,2010-11-01,23:36:24,2010-11-01
:@venke_L @文丸千岁Fanny @Erica09 @Corin_Cheung @Kenshiro_D 巨蟹大婚...迟来的合照,cynthia小肥,https://weibo.cn/cynthiaxiao,0,1,2,https://weibo.cn/comment/5sAJHp?uid=1731750413&rl=1#cmtfrm,2010-11-01,23:34:49,2010-11-01
:翁跟我说她算卦了，巨准。整出个断头婚，吓的我一愣愣的。想想自己要不也来一挂，最后还是打消了此念头，我怕大师一句话拍我马腿上我把他摊子掀了。最后翁说整个卦价值10元人民币，我彻底打消了瞻仰大师风采的念头。,琴麻岛的双面鱼,https://weibo.cn/u/1272838883,0,0,2,https://weibo.cn/comment/5sAFlP?uid=1272838883&rl=1#cmtfrm,2010-11-01,23:33:59,2010-11-01
":昨天的小型非正式聚会，他们感叹，在一起十年了还结个屁婚。。。恩，怎么说呢哈。我觉得世界上有两种女人不想结婚，一种是看尽世事沧桑，所谓的无力承担那婚姻的枷锁，纯属自娱自乐或你给我乐型的；另外一种就是嘴上巴巴不想,不着急云云，心里急的像个随时要喷发的小火山似的结婚狂。。。",琴麻岛的双面鱼,https://weibo.cn/u/1272838883,0,0,0,https://weibo.cn/comment/5sApPz?uid=1272838883&rl=1#cmtfrm,2010-11-01,23:30:56,2010-11-01
:一项覆盖全球500强企业的1000多名已婚男性高管的调查显示，他们中只有18%的人离过婚，远低于世界平均离婚率。超九成企业愿选择对婚姻忠贞的男人做管理者，一是要建立企业正面形象；二是稳定员工情绪，树立正面的企业文化。,都市牧歌1962,https://weibo.cn/825469898,0,0,0,https://weibo.cn/comment/5sAmFx?uid=1400408115&rl=1#cmtfrm,2010-11-01,23:30:20,2010-11-01
:“大S是S.H.E里的阿SA么？”- “大哥你火星呀，大S是twins里的Selina，刚烧伤就和汪小菲订了婚”,王孜孜孜,https://weibo.cn/wangzii,0,0,0,https://weibo.cn/comment/5usxUT?uid=1823661175&rl=1#cmtfrm,2010-11-02,23:58:52,2010-11-02
:只看见他的两个电话的来电提醒，忍不住还是开机了，要用什么方法解脱，我应该怎么做，好不想放弃，却不想大家都受伤!这样也好，他对我越好我就越不安心，姐姐说感觉这东西要不得!结了婚以后感觉也以丢进垃圾桶了，年轻人就爱凭感觉，控制不住，女人呀!容易被感动的动物!得不到的永远是最好的!,宝妮妮Ni,https://weibo.cn/u/1841273177,0,0,0,https://weibo.cn/comment/5usrWj?uid=1841273177&rl=1#cmtfrm,2010-11-02,23:57:26,2010-11-02
:晚上在阿姨那热牛奶，阿姨冲门口的小两口喊了句：快到时间了，有话明天在说吧！两人没理会。接着她也不知是自言自语还是跟我交流，操着一口浓重的镇江口音说：小姑娘这会撒娇哦，等结了婚就会发现，一切都是虚伪的，没的任何日意。。。好歹我语言造纸还算通假，听懂了，呵呵地回应她。。,二娜子,https://weibo.cn/ernazideweibo,0,0,0,https://weibo.cn/comment/5usnS3?uid=1635336664&rl=1#cmtfrm,2010-11-02,23:56:28,2010-11-02
:乡亲们，我还没到谈婚论嫁的时候。,Cyy--yu,https://weibo.cn/yychenspring,0,0,0,https://weibo.cn/comment/5usgWd?uid=1857743564&rl=1#cmtfrm,2010-11-02,23:54:51,2010-11-02
:主人大婚在即，恭喜恭喜。不用给我定房间啦，我就当天去当天回哦。,谜思青芒C,https://weibo.cn/shouhoucclovethee,0,0,0,https://weibo.cn/comment/5usdOp?uid=1822570102&rl=1#cmtfrm,2010-11-02,23:54:07,2010-11-02
:和往昔的好朋友出去逛了一天..现在只能说是往昔了.结了婚感觉她变了不少…和我们这些单身人士是完全两样的生活.感情慢慢的变淡…,iskkg,https://weibo.cn/iskkg,0,0,0,https://weibo.cn/comment/5usaHv?uid=1796982543&rl=1#cmtfrm,2010-11-02,23:53:23,2010-11-02
:人家俩人定个婚怎么出这么多是非啊！真是物质生活上去了，精神上八卦的人挺多哦。。省省吧。。正所谓黑白自己清楚足矣！！,yoyokly,https://weibo.cn/yoyokly,0,0,0,https://weibo.cn/comment/5us8dH?uid=1838451920&rl=1#cmtfrm,2010-11-02,23:52:49,2010-11-02
:合久必分…合久必婚…究竟边个“久”更真实D？！Girls 准备训噜…,Ho_mxin,https://weibo.cn/mx1224,0,0,1,https://weibo.cn/comment/5us2uP?uid=1748243893&rl=1#cmtfrm,2010-11-02,23:51:28,2010-11-02
:现在裸婚是错么？？？,孤儿仔--jerry,https://weibo.cn/86kuilei,0,0,0,https://weibo.cn/comment/5us1FP?uid=1196799917&rl=1#cmtfrm,2010-11-02,23:51:17,2010-11-02
:7年了，要是结了婚都该离了。我的DW哥嘞～,Theasisi,https://weibo.cn/u/1745333143,0,0,3,https://weibo.cn/comment/5urYXn?uid=1745333143&rl=1#cmtfrm,2010-11-02,23:50:39,2010-11-02
:#人口普查尴尬提问#你高中毕业了吗？楞了！你有艾滋病史吗？傻了！你家有脑残基因吗？慌了！你生育了吗？呆了！你结几次婚了？哭了！你家小三叫什么？急了！你吃辣的吗？笑了！你晚上睡觉打呼吗？蒙了！你有婚外恋吗？犹豫了！你在多少银行有账户？晕ing！你家住房多少平米？怒了！你会写字吗？写！,孙路弘数学老师,https://weibo.cn/sunluhong,0,5,5,https://weibo.cn/comment/5urVvT?uid=1531398635&rl=1#cmtfrm,2010-11-02,23:49:50,2010-11-02
:一个师姐为了个师兄放弃了国外知名高校的全奖，甚至都到了谈婚论嫁的地步，结果今天据说分了。童鞋们似乎都很忿忿，觉得师姐很受伤也很不值。土豆得出的结论是绝对不能为了某男放弃自己的前途，前途更靠得住。,青红月白,https://weibo.cn/u/1254457570,0,0,3,https://weibo.cn/comment/5urHc3?uid=1254457570&rl=1#cmtfrm,2010-11-02,23:46:35,2010-11-02
:3号吃饭驴肉 7号五邑大学期末考试 10号五邑大学清考 11号农历生日 12号亚运开幕暨黄CClast单身日子 13黄CC&陈同学大婚（俺是陪女）14号晚上上课 中间有个美食节 还有计划一下年假等事宜~~哇哈哈,李小雅LAlala,https://weibo.cn/leeyayagotoschool,0,0,5,https://weibo.cn/comment/5urtQF?uid=1796634613&rl=1#cmtfrm,2010-11-02,23:43:35,2010-11-02
:以后我结了婚，经济能力可以的话，就做个轻松的差事。我事业心不强，更注重家庭。想着以后在家给Y变花样的折腾汤菜，人间烟火的幸福，就觉得美。再过几年，时机合适了生一个儿子或女儿，幸福就都盛在那一粥一饭里了……哎哎，那样踏实的幸福都好像是可以触碰到似的…真是期待,慧如名画,https://weibo.cn/mahuiii,0,3,0,https://weibo.cn/comment/5urqPx?uid=1773499611&rl=1#cmtfrm,2010-11-02,23:42:56,2010-11-02
:要结婚就得有房子，没房子就结不了婚，房子就是结婚，请问你如何“裸婚”？,李国欣Daisy_Lee,https://weibo.cn/daisyyummy,0,0,4,https://weibo.cn/comment/5urm8R?uid=1748670450&rl=1#cmtfrm,2010-11-02,23:41:54,2010-11-02
:哈哈，大婚在即，心情激动。。。。,宝仪xie,https://weibo.cn/u/1750900864,0,0,3,https://weibo.cn/comment/5urgXj?uid=1750900864&rl=1#cmtfrm,2010-11-02,23:40:46,2010-11-02
:把理想掉了.把老豆扔了.把婚也离了.我的世界里就剩下屎屎了...睡吖睡...睡不着...,poonpatpat,https://weibo.cn/u/1732659702,0,0,4,https://weibo.cn/comment/5ur8yd?uid=1732659702&rl=1#cmtfrm,2010-11-02,23:39:00,2010-11-02
:最近朋友婚讯接踵而来，应接不暇，女大当嫁本也不是稀罕事，只是难堪的是我们真的老到非嫁不可了，红颜易老，每天醒来站在镜子前唯一感慨就是今早的容颜老于昨晚，怎能不伤？,叶儿先生,https://weibo.cn/u/1449503557,0,0,0,https://weibo.cn/comment/5wtTGF?uid=1449503557&rl=1#cmtfrm,2010-11-03,23:59:06,2010-11-03
:一个半小时刚挂电话。我们总无意就问到彼此的感觉。PP突然又偶提结婚，我真怕了下。你说玩笑其实，我就当玩笑了。恐婚或者没得到所谓完全的安全感吧。越来越发现我们相似的心细相似的脆弱或者都缺乏安全感。慢慢会越来越多了解吧。慢慢的，还需要时间去证明，去给予。属于彼此的，终究美好结局。晚安,PP我宝贝,https://weibo.cn/ppna,0,0,0,https://weibo.cn/comment/5wtL2f?uid=1862875592&rl=1#cmtfrm,2010-11-03,23:57:39,2010-11-03
:“结了婚都可以离，何况你这个聊天工具...”好有气魄...,羽觞有对翼,https://weibo.cn/u/1784881063,0,0,0,https://weibo.cn/comment/5wtJm9?uid=1784881063&rl=1#cmtfrm,2010-11-03,23:57:23,2010-11-03
:今日大连门将孙寿博大婚，大连地面众体育记者把酒言欢共话未来，最后贾庄主给大连队定了个基调：参加世俱杯！朴成华当场表示鸭梨很大。[挖鼻屎],电台爆哥,https://weibo.cn/jankovic,0,0,1,https://weibo.cn/comment/5wtCQ7?uid=1665896164&rl=1#cmtfrm,2010-11-03,23:56:18,2010-11-03
:哈，亲爱的，我合计了合计，要靠我自己的力量存够钱去留学的话，应该25岁这样吧。。不知道那时候你结婚了没呢，哈，那时的我们都没谈婚论嫁的话，我陪你去留学吧。。PS：留学的最高年龄限制是多少啊？有的话，我是不是要努力点存钱才可以在这两年实现啊？？,笨丹Li,https://weibo.cn/u/1763764227,0,0,24,https://weibo.cn/comment/5wtCsf?uid=1763764227&rl=1#cmtfrm,2010-11-03,23:56:13,2010-11-03
:最近一大堆事～逼我把好不容易攒起来的年假又再次归0～这周五@papa_xl 大婚～又要请～阿门 等这周忙好 我终于能天天在公司呆着 赞年假了 年假我爱你,UkiLL215,https://weibo.cn/uki215,0,1,2,https://weibo.cn/comment/5wtqbr?uid=1730227774&rl=1#cmtfrm,2010-11-03,23:54:13,2010-11-03
:朱大仙说我会13年婚，难道也会跟s一样，是晚晚婚族？不考虑了，一切随缘吧~,风停留过的地方,https://weibo.cn/u/1785654474,0,0,0,https://weibo.cn/comment/5wtmfL?uid=1785654474&rl=1#cmtfrm,2010-11-03,23:53:36,2010-11-03
:现在就开始期待20周年会不会太早？？不过明年我就说不定有时间追夏婚了啊。。。。巡回吧 9月开始巡回吧！！！！！,百里Silvertongue,https://weibo.cn/homoholic,0,0,0,https://weibo.cn/comment/5wtl1h?uid=1716021023&rl=1#cmtfrm,2010-11-03,23:53:24,2010-11-03
:听日系我同兔兔@jero_lee 棉婚的日子~[管不着爱] [爱] [了不起爱],鸡蛋打散加入少许蜂蜜,https://weibo.cn/shirleytutu,0,0,0,https://weibo.cn/comment/5wtj3H?uid=1730090445&rl=1#cmtfrm,2010-11-03,23:53:06,2010-11-03
:有S粉跟我争“我只知道看着事实说话。汪小菲发过微薄说他和S是自由恋爱订的婚。。”真是很傻很天真，周董还说他和C10只是好盆友呢,夜猫子常小小,https://weibo.cn/206464244,0,0,0,https://weibo.cn/comment/5wsabb?uid=1732230967&rl=1#cmtfrm,2010-11-03,23:42:10,2010-11-03
:母后说，你给我去考这个证，再去考那个证。我说，我为什么要考？母后说，你不结婚，你就给我去考。 …… 母后大人威武 于是 谁来结个婚？,汉堡叔叔的女王陛下,https://weibo.cn/andieblack,0,3,2,https://weibo.cn/comment/5wrOHr?uid=1752703060&rl=1#cmtfrm,2010-11-03,23:38:57,2010-11-03
