Posts,User Names,User Links,Likes,Reblogs,Comments,Comment Links,Post Date,Post Time,Date in Datetime Format
:热烈庆祝四喜成功嫁出去一个！哎…也来个人向我求个婚吧…,陆壹璐,https://weibo.cn/wanglaural,0,0,4,https://weibo.cn/comment/1u0H0f?uid=1716389572&rl=1#cmtfrm,2010-07-01,23:56:37,2010-07-01
:舊同學相聚，總是要互問一輪“結了婚沒有”“生了沒有”“做什麽工作”“現在住哪區”，然後到了下一次再聚會，又忘記了，又重新互問一遍，諸如此類。,維維VV,https://weibo.cn/paulinemmm,0,0,1,https://weibo.cn/comment/1u0bWm?uid=1473544007&rl=1#cmtfrm,2010-07-01,23:49:00,2010-07-01
:1970—79年，通过“晚（婚）、稀（生育间隔）、少（子女数）”政策并普及避孕节育药具和技术，中国妇女总和生育率由5.8降至2.75，下降50%，实际上是中国生育率下降幅度最大的十年，而严格的独生子女政策始于1980年。这个时期在人口学界一直被认为计划生育的“黄金十年”。,梅新育,https://weibo.cn/meixinyu,0,2,1,https://weibo.cn/comment/1tFTTc?uid=1259914383&rl=1#cmtfrm,2010-07-01,23:45:33,2010-07-01
:我在客厅上网，妈妈和儿子在书房玩游戏．只听儿子若有所思的对妈妈说：“姥姥，你说等我和皮皮（同学的孩子，我们总开玩笑说是他媳妇）结了婚有了孩子，爸爸就变成了爷爷，妈妈就变成了奶奶啦．对吧？”妈妈：＂那我呢？＂＂你呀？＂儿子停顿了一下＂姥姥娘呗！＂,嘟嘟鼠2010,https://weibo.cn/u/1757051437,0,0,0,https://weibo.cn/comment/1tFAZ9?uid=1757051437&rl=1#cmtfrm,2010-07-01,23:41:17,2010-07-01
:越来越有一种大龄女青年的担忧 有时觉得一个人挺好 有时又疯狂孤独 抛开这些 我毕竟不那么开放 对我来说结婚还是必须的 有的同龄的都开始谈婚论嫁甚至结过婚了 我差的不只一步 有时真困惑为什么我一直没男朋友 哎,薯条--may,https://weibo.cn/eyesonly,0,0,0,https://weibo.cn/comment/1tFpbE?uid=1349682721&rl=1#cmtfrm,2010-07-01,23:38:40,2010-07-01
:记得过年时，俺爹爹问我打算什么时候结婚，我自豪的回答：30岁！老爸怒言我的脑子被驴踢过～为此，我还没出息的哭过…如果我告诉老爸我能接受“裸婚”并计划“裸婚”，老爹肯定气得说我的脑子被猪吻过。。。呃…我和上一辈儿人在婚恋观上有明显的“代沟”…,一本正经的小妖精,https://weibo.cn/u/1659887132,0,0,5,https://weibo.cn/comment/1tFmiO?uid=1659887132&rl=1#cmtfrm,2010-07-01,23:38:02,2010-07-01
:传说中五天即婚的人总算见到了，虽然只是照片，8错的,怡兰Ye,https://weibo.cn/yilanfj,0,0,0,https://weibo.cn/comment/1tFlKB?uid=1756813847&rl=1#cmtfrm,2010-07-01,23:37:55,2010-07-01
:,秋日传奇GAO,https://weibo.cn/hunterjgao,0,1,2,https://weibo.cn/comment/1tEWYG?uid=1714062342&rl=1#cmtfrm,2010-07-01,23:32:36,2010-07-01
":愛在遙遠的附近-(20)生日會( 1996年)~1.2) 開四面台吖? Anita: 「四面台好嗎?」(好) 1.3) 歌迷會優先訂票? Anita: 「可以, 但位靚唔靚我唔知架, 我盡量啦!」 2.1) 幾時結婚? Anita: 「好難答woo, 我結了婚便不做了, 你們寧願我做老姑婆還是結婚?」(大家各有不同的意見--",梅艷芳_鳳梨酥,https://weibo.cn/pineapple1010,0,0,0,https://weibo.cn/comment/1tEWVq?uid=1738480065&rl=1#cmtfrm,2010-07-01,23:32:36,2010-07-01
:真的开始看《裸婚》了！看了前面，觉得还可以！,Byloo_C,https://weibo.cn/aquaqueen,0,0,0,https://weibo.cn/comment/1tEp7h?uid=1234710680&rl=1#cmtfrm,2010-07-01,23:25:18,2010-07-01
":捞B联婚,其利断金",-陈嘉玮-,https://weibo.cn/u/1751213560,0,3,3,https://weibo.cn/comment/1tDQQa?uid=1751213560&rl=1#cmtfrm,2010-07-01,23:18:00,2010-07-01
:唔好咁轻易结婚，为嘅系唔好咁轻易离婚；而且离咗婚之后，好难再结翻婚，甚至朋友。。。。。,呢个用户唔存在,https://weibo.cn/matam,0,0,0,https://weibo.cn/comment/1tDf9g?uid=44265179&rl=1#cmtfrm,2010-07-01,23:10:08,2010-07-01
:吴彦祖玩枪好型耍啊~~虽然有小小老。。。虽然结左婚。。。。不过好想知枪王2000讲咩既。。,嘉嘉_Cheung,https://weibo.cn/catherinejj,0,0,1,https://weibo.cn/comment/1tCXsM?uid=1750270485&rl=1#cmtfrm,2010-07-01,23:06:36,2010-07-01
:周MM发来信息说准备十一月婚了，要我准备假期，届时她将会统一准备礼服；另外，还给我下了一个任务：她家墙上太空了，让我给画幅画放她家墙上，十天内交货……这姐姐也太抬举我了,2009桃之妖妖,https://weibo.cn/u/1672587224,0,0,0,https://weibo.cn/comment/1tCHLr?uid=1672587224&rl=1#cmtfrm,2010-07-01,23:03:27,2010-07-01
:好多人话一点都唔信我已经结后婚，更加唔好话生左BB啦，但系我偏偏就系人老婆不特止，仲要做后人老母…可见我国的婚育发展又向前迈进一大步！今日中午时分，一名涌头小学生系校车行落就叫左我一声姐姐…我就本能甘应左句，放学了？细佬…,我爱我然,https://weibo.cn/u/1765383820,0,0,5,https://weibo.cn/comment/1tCAel?uid=1765383820&rl=1#cmtfrm,2010-07-01,23:01:58,2010-07-01
:搞到我想倒戈了 其实c朗同朗尼都好衬= =朗尼好可爱啊 最衰就係卡卡结左婚,余余鱼鱼鱼,https://weibo.cn/oye7,0,1,7,https://weibo.cn/comment/1tClrZ?uid=1744430394&rl=1#cmtfrm,2010-07-01,22:58:58,2010-07-01
