Comment Links,Comments,Date in Datetime Format,Likes,Post Date,Post Time,Posts,Reblogs,Unnamed: 0,User Links,User Names
https://weibo.cn/comment/z53zGEmvy?uid=2834789523&rl=1#cmtfrm,6.0,2012-11-13,0.0,2012-11-13,23:59:09,:#姚晨将大婚# [睡觉][睡觉]这个月结婚的人真多.... http://t.cn/zjzKJuy,0.0,,https://weibo.cn/206567735,深圳市福田区鸿东美电子商行
https://weibo.cn/comment/z53zFtvU9?uid=2460996094&rl=1#cmtfrm,0.0,2012-11-13,0.0,2012-11-13,23:59:07,:快来看这个话题 #姚晨将大婚# http://t.cn/zjzK4SH,0.0,,https://weibo.cn/u/2460996094,Fiona_creative
https://weibo.cn/comment/z53zuxnNu?uid=1761386652&rl=1#cmtfrm,3.0,2012-11-13,0.0,2012-11-13,23:58:43,":还有几分钟又是一个明天了，PP还在民工堆里泡着、忙着...临睡前歉意颇深，为前晚的任性小低声下气一回~@Maxlow 你终于等来了我say sorry,即使不是所谓的＂布婚＂日，今天也值得mark一下下了吧。另，不送礼物这一点你是铁了心不想改了是吧",0.0,,https://weibo.cn/u/1761386652,Miss1侎_695
https://weibo.cn/comment/z53zmerKj?uid=2015905427&rl=1#cmtfrm,0.0,2012-11-13,0.0,2012-11-13,23:58:19,:#姚晨将大婚# 曾经相爱的两个人如今已劳燕分飞，各自组建家庭。爱情这个东西只有当事人才知其中滋味啊，其他人就祝福就可以了。 http://t.cn/zjzKJuy,0.0,,https://weibo.cn/sylviasnow,sylviasnow
https://weibo.cn/comment/z53zmi7Gs?uid=1249899201&rl=1#cmtfrm,0.0,2012-11-13,0.0,2012-11-13,23:58:20,:快来看这个话题 #姚晨将大婚# http://t.cn/zjzK4SH,0.0,,https://weibo.cn/536601251,马小萌爱纠结
https://weibo.cn/comment/z53zj22Nv?uid=2618941600&rl=1#cmtfrm,0.0,2012-11-13,0.0,2012-11-13,23:58:14,:结了婚的女同胞们，你们能告诉我，你们--觉得结婚好吗？结婚后的你们幸福吗？,0.0,,https://weibo.cn/u/2618941600,食客TONY
https://weibo.cn/comment/z53z85UQl?uid=2695261844&rl=1#cmtfrm,0.0,2012-11-13,0.0,2012-11-13,23:57:48,:英氏果然是正黄旗啊,0.0,,https://weibo.cn/u/2695261844,麦兜Benhero
https://weibo.cn/comment/z53z7rOZ6?uid=1959201703&rl=1#cmtfrm,3.0,2012-11-13,0.0,2012-11-13,23:57:44,:快来看这个话题 #姚晨将大婚# http://t.cn/zjzK4SH,0.0,,https://weibo.cn/u/1959201703,quandi我实在不知道叫啥
https://weibo.cn/comment/z5d0uqVlt?uid=2655614271&rl=1#cmtfrm,0.0,2012-11-14,0.0,2012-11-14,23:59:56,:不知不觉中 今天结了个婚@猥琐de阿离树树,0.0,,https://weibo.cn/u/2655614271,铁板天鹅绒
https://weibo.cn/comment/z5d0p4vl6?uid=1267699121&rl=1#cmtfrm,1.0,2012-11-14,0.0,2012-11-14,23:59:40,:刚收到消息，大学的一个好姐们儿刚领完证，明年办婚礼……她是我进大学认识的第一个同学，我一直都真心觉得她特幸福，跟他老公好了6年，终于在一起了，虽然是纯裸婚，但依旧很羡慕他们的小日子！身边的人结婚的越来越多，我也想结了……刚才听她说现在领证都得预约，尼玛凭什么啊！还让不让结婚了！,2.0,,https://weibo.cn/u/1267699121,琼琼琼琼琼小蚊
https://weibo.cn/comment/z5d0ni1pw?uid=1625099884&rl=1#cmtfrm,9.0,2012-11-14,0.0,2012-11-14,23:59:39,:＂妈妈，星期六是谁结婚？＂＂表叔＂＂为什么他要结这么多次婚？＂＂,0.0,,https://weibo.cn/u/1625099884,boombang
https://weibo.cn/comment/z5d0esHJQ?uid=3102938623&rl=1#cmtfrm,0.0,2012-11-14,0.0,2012-11-14,23:59:17,:【精彩语录转发】“遇到对的人是什么感觉呢？很多结了婚的女生朋友都跟我说，就是感觉那个人不会走。你不需要耍任何心机和手段，不用去想怎么留住他的心、他的胃。他就是不会走。”——赵彤,0.0,,https://weibo.cn/525945628,冷色cheekss-
https://weibo.cn/comment/z5d0dA66a?uid=3102682251&rl=1#cmtfrm,0.0,2012-11-14,0.0,2012-11-14,23:59:15,:#姚晨将大婚#,0.0,,https://weibo.cn/u/3102682251,洳泚鮞巳
https://weibo.cn/comment/z5d0akvH0?uid=2165065960&rl=1#cmtfrm,17.0,2012-11-14,0.0,2012-11-14,23:59:06,":今日系我地滴@岚岚岚岚岚岚岚岚仔 噶破壳日啵~首先呢,梗要生快哈皮哈皮啦",4.0,,https://weibo.cn/u/2165065960,Oo_phying
https://weibo.cn/comment/z5d099EKw?uid=2154433163&rl=1#cmtfrm,0.0,2012-11-14,0.0,2012-11-14,23:59:04,:童佳倩为了和刘易阳在一起，和妈妈吵了N次架，甚至已经有了断绝关系的趋势，那时她认为为了自己的婚姻她没错，但当自己做了妈妈之后，她便开始无条件地自责与后悔。某种情况下，孩子和爸妈是三心合一，就像老爸和我说过：姑娘，在学校不能亏待自己，敢问天下有几个父母不是这样想的！ ——《裸婚时代》,0.0,,https://weibo.cn/u/2154433163,油炒空心菜
https://weibo.cn/comment/z5d01sttk?uid=1595119880&rl=1#cmtfrm,0.0,2012-11-14,0.0,2012-11-14,23:58:47,:『三大因素影响年轻人选择晚婚 女性多反对“裸婚”』http://t.cn/zjZ7IAA（分享自@新浪视野 WAP版）,1.0,,https://weibo.cn/u/1595119880,挖鼻式
https://weibo.cn/comment/z5cZE8o2K?uid=2141886713&rl=1#cmtfrm,0.0,2012-11-14,0.0,2012-11-14,23:57:51,:女人这一生，最看重的永远是婚姻。女人会把婚姻的成功当成是人生最大的成功。其实，很多姑娘，并不是不敢裸婚，只是害怕柴米油盐浸透了浪漫，爱情在贫贱面前无处容身。一个男人，可以不够有钱，但一定要给你爱的女人信心。女人可以吃苦受穷，但前提一定得是：那个男人对她的爱，值得让她去熬煎。（转）,0.0,,https://weibo.cn/u/2141886713,全球微博精选vivi
https://weibo.cn/comment/z5cZAwpjU?uid=1741855314&rl=1#cmtfrm,0.0,2012-11-14,0.0,2012-11-14,23:57:41,:#姚晨将大婚# 真心祝福大姚~！你是我心中的最美！ http://t.cn/zjzKJuy,0.0,,https://weibo.cn/209696950,快喂我吃旺旺仙贝
https://weibo.cn/comment/z5cZybTCi?uid=3036502927&rl=1#cmtfrm,0.0,2012-11-14,0.0,2012-11-14,23:57:39,: @姚笛 我非常爱看喔！《裸婚时代》,0.0,,https://weibo.cn/u/3036502927,by2嵩荨
https://weibo.cn/comment/z5cZvglKm?uid=2561603947&rl=1#cmtfrm,0.0,2012-11-14,0.0,2012-11-14,23:57:30,:[]关注上海[] 最近很热闹,0.0,,https://weibo.cn/u/2561603947,侬好啊上海
https://weibo.cn/comment/z5cZmFhUm?uid=3086604577&rl=1#cmtfrm,2.0,2012-11-14,0.0,2012-11-14,23:57:10,:#姚晨将大婚#这个微博你必须要关注@快乐的大嘴-晨.考试，一童鞋走到两位监考员面前，说到:“叔叔，你来监考了！” 然后做到自己位子上，考试时，无论该男如何抄袭，以至于考试时点烟，都装 做没看见 考试后，甲考官说:“你侄子挺厉害的吗！” 乙大惊:“我还以为是你侄子！”,0.0,,https://weibo.cn/u/3086604577,黑日731
https://weibo.cn/comment/z5cZlur7R?uid=2297149160&rl=1#cmtfrm,0.0,2012-11-14,0.0,2012-11-14,23:57:04,:我在110法律咨询网 解答了#法律咨询#“婚外遇” 查看详情>>http://t.cn/zjZKh5E 。【有法律问题，就上110网 www.110.com】,0.0,,https://weibo.cn/u/2297149160,扬胜俊
https://weibo.cn/comment/z5cZlbL46?uid=2881456675&rl=1#cmtfrm,0.0,2012-11-14,0.0,2012-11-14,23:57:07,:又一个妞，婚了！ 幸福，快乐，永相随！ 你那么美，你那么美！,0.0,,https://weibo.cn/u/2881456675,朵朵亲喽
https://weibo.cn/comment/z5cZcjMUE?uid=2099004857&rl=1#cmtfrm,0.0,2012-11-14,0.0,2012-11-14,23:56:46,:这是乐乐的婚酒，带回来留着，结束在今夜，时间真快,0.0,,https://weibo.cn/binut,害虫3号
https://weibo.cn/comment/z5cZagHsI?uid=1247569185&rl=1#cmtfrm,7.0,2012-11-14,0.0,2012-11-14,23:56:40,":#你知道么# 刚刚看到一个很有意思的问题：大男当婚的结局里,最后喊曹小强的名字的女生是谁?（分享自@百度知道） http://t.cn/zjZKvdw 我觉得是谷清~",0.0,,https://weibo.cn/lunasea0223,芸豆大小姐
https://weibo.cn/comment/z5cZ3cTfQ?uid=2402639120&rl=1#cmtfrm,1.0,2012-11-14,0.0,2012-11-14,23:56:23,:大婚之夜、今日、正日、今正日。求大帝下联@休止符_我 @Firefly_wlf @雨钱堂小人 @蓝闻不是懒闻更不是难闻 @东东东Don,7.0,,https://weibo.cn/u/2402639120,德尚弦
https://weibo.cn/comment/z5mqQ8BUW?uid=1828877322&rl=1#cmtfrm,1.0,2012-11-15,0.0,2012-11-15,23:59:34,":我想这世上最幸福的事情不过就是; 跟自己相爱的人结了婚, 把自己喜欢的事情做成了事业,最后身边还有三五个愿意聆听和分享其中过程的人。",0.0,,https://weibo.cn/tang30,伶俐Shoko
https://weibo.cn/comment/z5mqQ71As?uid=2630226441&rl=1#cmtfrm,0.0,2012-11-15,0.0,2012-11-15,23:59:34,:见到许久未见的朋友，聊到这些年，心里还是有很多的痛楚。心碎过，为未来拼尽全力……今天一切，何尝不是努力的结果……内心深处很清楚，我是一个离过婚的女人……感谢，生命中能够出现某人，给我这么多的幸福。,0.0,,https://weibo.cn/u/2630226441,JJ0905
https://weibo.cn/comment/z5mqG3oVW?uid=1739343894&rl=1#cmtfrm,5.0,2012-11-15,0.0,2012-11-15,23:59:10,: #棉婚倒计时#结婚以来第一次要数天不见，最近穷得钱包银行卡都剩不到一百块。虽然是简单日居，继续带儿，且暂住娘家，却仍偷偷放了几百元在我钱包,0.0,,https://weibo.cn/bobocbx,一片菠小萝
https://weibo.cn/comment/z5mqFcuqo?uid=1654194641&rl=1#cmtfrm,5.0,2012-11-15,0.0,2012-11-15,23:59:08,:嘿，嘿。。。未婚男士努力吧！！己婚的也可以想想。。。,0.0,,https://weibo.cn/u/1654194641,谁在望天
https://weibo.cn/comment/z5mqo1QJI?uid=1809543462&rl=1#cmtfrm,0.0,2012-11-15,0.0,2012-11-15,23:58:27,:回到家了，今天惨烈了些，高兴的是又收到好友的婚讯，说忙完了给h回电话，但是现在夜了，明天吧，晚安。,0.0,,https://weibo.cn/u/1809543462,碗冰
https://weibo.cn/comment/z5mpRwPHq?uid=2121963894&rl=1#cmtfrm,4.0,2012-11-15,0.0,2012-11-15,23:57:07,:看完大男当婚突然觉得好多东西都不受自己的控制〜你在慢慢成熟中父母便在慢慢老去〜所以当如果你变成了曹小强〜父母对你的着急便会情有可原〜现在你只能尽量不让自己变成另一个他〜把握住现在〜该放弃的放弃〜最后在牙关的旋律中说声晚安〜顺便吐槽一句最后那个女生应该是徐若云吧,0.0,,https://weibo.cn/u/2121963894,您提交的昵称不能使用1
https://weibo.cn/comment/z5mpQlZ8C?uid=1911821505&rl=1#cmtfrm,4.0,2012-11-15,0.0,2012-11-15,23:57:08,:微博转了很多，但都没转到心里，希望能转到其他人心里。确实在微博上思考人生，不如从手边的事情做起。突然想到了大男当婚的曹小强：我要更加热爱生活，我要每天都健健康康的，快快乐乐的，我要努力工作，拼命赚钱。。。。。。,0.0,,https://weibo.cn/u/1911821505,在路上_bobo
https://weibo.cn/comment/z5mpBib4y?uid=2029446607&rl=1#cmtfrm,2.0,2012-11-15,0.0,2012-11-15,23:56:32,:一个认识了十几年的死党兼闺蜜要结婚了，真心很为她开心，不过却也好舍不得，毕竟结了婚又是另一个阶段了，有了更多的责任，我们也不能再跟以前一样任性撒泼，也不能想去哪就去哪了，感觉像少了点什么～,0.0,,https://weibo.cn/u/2029446607,Terminal-Grace
https://weibo.cn/comment/z5mprcqPI?uid=2179282633&rl=1#cmtfrm,2.0,2012-11-15,0.0,2012-11-15,23:56:07,:双十一时真是被猪油蒙了心，除了刷剁手，两耳不闻窗外事，害我错过晶刚大婚及其一系列八卦热帖，导致这几天狂补八卦看得直眼晕，富豪家的恩怨跌宕起伏，八卦之魂都熊熊燃烧了哇！,0.0,,https://weibo.cn/u/2179282633,白露惊蛰
https://weibo.cn/comment/z5mpqm3yH?uid=2180287760&rl=1#cmtfrm,0.0,2012-11-15,0.0,2012-11-15,23:56:05,:婚不久的小两口正在家中亲热。老公突然埋怨道：“老婆，这个床咯吱咯吱好响哦，被别人听到怎么办？”老婆不屑的答道：“没事的，老公，我叫大声点，别人就听不到床响了！”,0.0,,https://weibo.cn/313338655,易维互联马大帅
https://weibo.cn/comment/z5mpohswV?uid=1671149731&rl=1#cmtfrm,7.0,2012-11-15,0.0,2012-11-15,23:56:00,":微信认识个14的妹子家我qq,然后告诉我她曾经是百合，并对我要给某男找个基友的计划很是赞成，还要预订婚贴！我俩这是闲的啊!某男你赶紧点啊，看官很着急啊",0.0,,https://weibo.cn/527106123,小米她爸
https://weibo.cn/comment/z5mpkrna8?uid=2018569961&rl=1#cmtfrm,0.0,2012-11-15,0.0,2012-11-15,23:55:51,:-丿输入“父母催婚”（回车），成千上万的回帖，好笑且催人泪下；,0.0,,https://weibo.cn/u/2018569961,_小湿妹滴AK47-
https://weibo.cn/comment/z5mp2pdCB?uid=3122591091&rl=1#cmtfrm,0.0,2012-11-15,0.0,2012-11-15,23:55:05,:⑴有人对我们好并不等于我们真的好，也不一定是我们对对方好，此时最应感激的应是命运对我们的好。⑵爱情常在我们自己没电时，给我们打电话。⑶让我们厌烦了自己的爱，是很可疑的爱。⑷潜意识里渴望着结许多次婚，就很难找到共度一生的爱人。⑸爱情不一定要牵手走路，但一定要牵手走人生路,0.0,,https://weibo.cn/522612317,VIP蓝海良
https://weibo.cn/comment/z5mp0EkH9?uid=2981238112&rl=1#cmtfrm,0.0,2012-11-15,0.0,2012-11-15,23:55:04,:2012.11.15 YSM大婚日，人情500，可是错收500（两人份）。,0.0,,https://weibo.cn/u/2981238112,伊晨sbaby
https://weibo.cn/comment/z5moYePCW?uid=2654955841&rl=1#cmtfrm,9.0,2012-11-15,0.0,2012-11-15,23:54:58,:哎，心情低落啊！你们杂都婚了喃？我接受不了啊 我在:牧华路,0.0,,https://weibo.cn/u/2654955841,培潴儿
https://weibo.cn/comment/z5mox4Gm0?uid=2101927213&rl=1#cmtfrm,0.0,2012-11-15,0.0,2012-11-15,23:53:53,: 抓住了生活的点滴，再现了人生的乐趣。很好！ 请关注鲁都夜行人的博文《结婚事宜》。 ——看到婚然天成的博文《我的博客今天1岁108天了，我领取了新锐博主徽章》有感而发的评论。http://t.cn/zjw428i,2.0,,https://weibo.cn/u/2101927213,夜行人-Teacher
https://weibo.cn/comment/z5vRsBpjd?uid=2094745422&rl=1#cmtfrm,0.0,2012-11-16,0.0,2012-11-16,23:59:53,:看#女人如歌#最不爽的是：难道女人结了婚就可以这么丑？就可以不化妆就可以不换衣服上舞台吗？,0.0,,https://weibo.cn/houmiaoling,完美孤独0927
https://weibo.cn/comment/z5vRovdDz?uid=1896566797&rl=1#cmtfrm,2.0,2012-11-16,0.0,2012-11-16,23:59:44,":我在中国婚博会社区的结婚经验分享：【表白季】 【sandy原创】亲爱的小亮亮，我们结婚吧~~,了解更多：http://t.cn/zjwgOE4",1.0,,https://weibo.cn/u/1896566797,Poison丶biting-shan
https://weibo.cn/comment/z5vRotf0m?uid=2644173041&rl=1#cmtfrm,8.0,2012-11-16,0.0,2012-11-16,23:59:43,:看完《大男当婚》还算可以接受，再看《雷霆扫毒》就特么完全崩溃了，太尼玛虐心了！！！,0.0,,https://weibo.cn/u/2644173041,米斯特-SH
https://weibo.cn/comment/z5vRf3XDl?uid=2023610991&rl=1#cmtfrm,0.0,2012-11-16,0.0,2012-11-16,23:59:20,:我对这个世界本来就失望了，拜托你求求你不要再欺骗我了，我没有你想象中坚强，我是人，对不起！——《裸婚时代》,0.0,,https://weibo.cn/u/2023610991,----H·Y·H----
https://weibo.cn/comment/z5vRdw7pE?uid=1731827124&rl=1#cmtfrm,0.0,2012-11-16,0.0,2012-11-16,23:59:16,:#菜叶联婚#今晚多谢@能为你给力是我的心愿 的到来。明天坐定定饮茶,0.0,,https://weibo.cn/yejiawen,叶尛雯
https://weibo.cn/comment/z5vRcoAv2?uid=1894172667&rl=1#cmtfrm,8.0,2012-11-16,0.0,2012-11-16,23:59:11,:碎觉了！明个一大早要去帮新娘子堵门！又一个要婚了的！,0.0,,https://weibo.cn/u/1894172667,Wen-MrLee
https://weibo.cn/comment/z5vR9p0XU?uid=1802744164&rl=1#cmtfrm,2.0,2012-11-16,0.0,2012-11-16,23:59:06,:看＜婚巢＞，拍的好现实，反映当下最直接的社会问题。。。,0.0,,https://weibo.cn/trachye,猪乐陶
https://weibo.cn/comment/z5vQVxmoo?uid=1832620674&rl=1#cmtfrm,5.0,2012-11-16,0.0,2012-11-16,23:58:33,:看过《大男当婚》：终于看完了。其实，在遇到对的人之前，最该做的事就是做最好的自己！ ★★★★ 大男当婚 (2012),0.0,,https://weibo.cn/cynthialjc,翡冷寒烟
https://weibo.cn/comment/z5vQTsDYE?uid=1674144874&rl=1#cmtfrm,0.0,2012-11-16,0.0,2012-11-16,23:58:30,:明日兄弟伙大婚，恭喜！！,0.0,,https://weibo.cn/u/1674144874,dyxhaon88
https://weibo.cn/comment/z5vQRqDPG?uid=1748077570&rl=1#cmtfrm,0.0,2012-11-16,0.0,2012-11-16,23:58:24,:看过《隐婚男女》：导演敢拍的更做作，更恶俗一些吗，烂 ★ http://t.cn/hbMXJf,0.0,,https://weibo.cn/u/1748077570,饲龙的微博
https://weibo.cn/comment/z5vQRoyLf?uid=2608800985&rl=1#cmtfrm,0.0,2012-11-16,0.0,2012-11-16,23:58:20,:那年她还是个扎着羊角辫，成天跟着他转悠的小姑娘，他也总是不耐烦的叫她跟屁虫。后来，他们结了婚。他工作繁忙，时常出差到外地，她也总是一路跟随。朋友们说他老婆太粘人，他不说话只是笑笑。多年后，他坐在她病床边，抚上她渐渐冰冷的脸“老太婆，你在路上走慢些，这一次换我来追你。”,0.0,,https://weibo.cn/u/2608800985,最短小说精选
https://weibo.cn/comment/z5vQQxovR?uid=1752393730&rl=1#cmtfrm,2.0,2012-11-16,0.0,2012-11-16,23:58:19,:今晚参加左一场完美的婚礼，非常之happy，睇住身边的朋友一个个拉埋天窗，幸福美满，原来真系会开心埋一份的，不过个个都结晒婚，甘我bb米无花童做？？@不存在的Sam 你要结婚要比我bb做花童啊，但拒踩甩你条裙唔关我事窝,1.0,,https://weibo.cn/chloesoga,soga_Vanessa
https://weibo.cn/comment/z5vQQdIza?uid=1980840915&rl=1#cmtfrm,1.0,2012-11-16,0.0,2012-11-16,23:58:20,:今晚突然接到个老友呢电话，后天婚婚〜〜恭喜呢同时不仅感叹哈〜杂我们都是为了让病了呢亲人能看见自己披着婚纱的样子而〜〜,0.0,,https://weibo.cn/u/1980840915,lntic
https://weibo.cn/comment/z5vQPCFdB?uid=1880457192&rl=1#cmtfrm,2.0,2012-11-16,0.0,2012-11-16,23:58:20,:@雙子座的小屁孩 睡了，先提前祝你大婚愉快，永远幸福，明天看我来堵门,1.0,,https://weibo.cn/u/1880457192,双面的双鱼
https://weibo.cn/comment/z5vQMnHUn?uid=1120629635&rl=1#cmtfrm,0.0,2012-11-16,0.0,2012-11-16,23:58:09,":喜欢做一切自己喜欢做的事,可是自从结了婚当了妈妈,这一切都变了,有时候真的很后悔,我还有好多的遗憾,喜欢从前自己的奋勇向前,喜欢从前的洒脱,不喜欢不喜欢现在的自己,不喜欢现在做事跟朋友聚会都有个时间限制,我好压抑,如果可以从来那该有多好.",0.0,,https://weibo.cn/u/1120629635,a水淼淼
https://weibo.cn/comment/z5vQKjBLx?uid=1942943667&rl=1#cmtfrm,2.0,2012-11-16,0.0,2012-11-16,23:58:04,:结了婚要操心的事不要太多！责任责任！,0.0,,https://weibo.cn/kaikaiqianqian,凯凯媳妇儿
https://weibo.cn/comment/z5vQJaeUe?uid=1743641690&rl=1#cmtfrm,0.0,2012-11-16,0.0,2012-11-16,23:58:04,:#菜叶联婚# 好高兴,0.0,,https://weibo.cn/mandyzwq,MandyCH_倩
https://weibo.cn/comment/z5vQIdVeP?uid=2268901755&rl=1#cmtfrm,1.0,2012-11-16,0.0,2012-11-16,23:58:02,:#寒战#第一秒认出片头是旺角百老汇 只去过一次噢 上周日在上环 十米距离内看到钱嘉乐拍戏 好像他15号洲际大婚,0.0,,https://weibo.cn/u/2268901755,轻芝氏
https://weibo.cn/comment/z5FhY77ap?uid=1226706503&rl=1#cmtfrm,7.0,2012-11-17,0.0,2012-11-17,23:59:54,:木婚快乐！搂着儿子睡了！,0.0,,https://weibo.cn/u/1226706503,畅所玉颜的微生活
https://weibo.cn/comment/z5FhTjVMR?uid=1956545625&rl=1#cmtfrm,0.0,2012-11-17,0.0,2012-11-17,23:59:44,:明天老姐大婚，好久之前就做了首打油诗配上我的十字绣做新婚之理，晚上却突然发现昨天还在眼皮底下的纸条没了…我是有刻意收好啊！刻意收哪里去了呢？罢了，重作吧,1.0,,https://weibo.cn/qinmei9166,加糖熱白開
https://weibo.cn/comment/z5FhSa9qv?uid=1876109697&rl=1#cmtfrm,0.0,2012-11-17,0.0,2012-11-17,23:59:41,:时间过的好快'小时候一起打打闹闹的场景就像昨天'转眼已到已婚之年'明天就是亲爱的@November_Jia 的大婚之日咯'各种激动'早点睡咯'明天早起参加你的婚礼',1.0,,https://weibo.cn/u/1876109697,范范范大静
https://weibo.cn/comment/z5FhRzJKn?uid=1737585792&rl=1#cmtfrm,4.0,2012-11-17,1.0,2012-11-17,23:59:39,:定婚的日子在这一秒钟即将成为过去了。。。。。。,0.0,,https://weibo.cn/u/1737585792,JJ---HUANG
https://weibo.cn/comment/z5FhR1yZL?uid=1564343033&rl=1#cmtfrm,3.0,2012-11-17,0.0,2012-11-17,23:59:34,:快看李丽的妞妞!~我指着空间里的照片给妈妈看。晕!她怎么有孩子了？…她结婚了吗？…她什么时候结的婚？…她老公是谁？~~~是我们学校本部的，毕业在大连部队。~~~噢噢噢噢，是李丽，我以为是李菁。@-李小董-,0.0,,https://weibo.cn/meloring,Meloring-果果
https://weibo.cn/comment/z5FhQ7hfV?uid=2627695111&rl=1#cmtfrm,0.0,2012-11-17,0.0,2012-11-17,23:59:35,:#姚晨大婚# 希望你可以永远幸福快乐。。。。,0.0,,https://weibo.cn/u/2627695111,我是美丽大柚子
https://weibo.cn/comment/z5FhO0V5G?uid=1935879765&rl=1#cmtfrm,0.0,2012-11-17,0.0,2012-11-17,23:59:30,:@姚晨 大姚，你在另一个国度大婚，我能给你的也只有祝福了。我要睡了，晚安，大姚，你要幸福要幸福要幸福啊~~~~~你怎么可能会不幸福呢！！！,0.0,,https://weibo.cn/yan8vsu,Prisdent
https://weibo.cn/comment/z5FhMgGfT?uid=2515161480&rl=1#cmtfrm,0.0,2012-11-17,0.0,2012-11-17,23:59:24,:同学婚了…祝福他们幸福,0.0,,https://weibo.cn/u/2515161480,luohZong
https://weibo.cn/comment/z5FhHwPsk?uid=2071612847&rl=1#cmtfrm,0.0,2012-11-17,0.0,2012-11-17,23:59:15,:我在爱奇艺高清影视看了《快乐大本营之文章姚笛再现《裸婚时代》》 http://t.cn/S58dvn （分享自 @爱奇艺）,2.0,,https://weibo.cn/u/2071612847,混沌大罗天道鸿钧老祖
https://weibo.cn/comment/z5FhyDHZj?uid=2554596913&rl=1#cmtfrm,0.0,2012-11-17,0.0,2012-11-17,23:58:54,:怎么回事儿呢'我刚看完（大男当婚），最后结局我怎么还觉得最后找他的应该是吴小六或者车晓'只有那2个女人爱的那么真切'不自私'那么付出和投入,0.0,,https://weibo.cn/u/2554596913,光芒倾城
https://weibo.cn/comment/z5Fhy3rSZ?uid=1596598024&rl=1#cmtfrm,0.0,2012-11-17,0.0,2012-11-17,23:58:49,:姚晨今天大婚，我怎么感觉不到她的幸福？这个摄影师，能超过她的前夫吗？会带给她真正的幸福吗？离婚才一年多，双方都这么急急地再婚，是真遇到了爱情，还是第一次的爱情，本来就是脆弱的，不成熟的？当然，不管怎么说，我还是祝福她，希望她真的幸福！,0.0,,https://weibo.cn/fyf865123,阳光灿烂ff
https://weibo.cn/comment/z5FhuxB8g?uid=1720556561&rl=1#cmtfrm,10.0,2012-11-17,0.0,2012-11-17,23:58:40,:《非诚勿扰》今天的三号男嘉宾好懂浪漫哦，每天说一次我爱你，每十天约一次会，每一百天去旅行一次，每一千天重新求一次婚......都说两个人在一起的时间长了感情会变淡，其实变淡的不是感情，是人，人会变得懒惰，懒得倾听，懒得浪漫。,1.0,,https://weibo.cn/u/1720556561,胡小闹要淡定
https://weibo.cn/comment/z5Fht46oD?uid=1268249127&rl=1#cmtfrm,0.0,2012-11-17,0.0,2012-11-17,23:58:40,:#姚晨大婚# 大姚要和土豆先生还有巴顿一起狠狠滴幸福下去，祝福你！ http://t.cn/zjwDLFL,0.0,,https://weibo.cn/u/1268249127,crystal老周
https://weibo.cn/comment/z5FhpexIX?uid=1876840443&rl=1#cmtfrm,3.0,2012-11-17,0.0,2012-11-17,23:58:31,:恭喜@黝黑的跳跳 大婚@7-vivi-7 今天看到了很吃惊'你们也要加油咧,0.0,,https://weibo.cn/511401247,Amanda蒂渡漫
https://weibo.cn/comment/z5FhhdNk7?uid=1941371947&rl=1#cmtfrm,0.0,2012-11-17,0.0,2012-11-17,23:58:10,:#姚晨大婚# 一定要幸福哦~ ~~ http://t.cn/zjwDLFL,0.0,,https://weibo.cn/xiaoxuan0608,小轩小轩舞舞轩轩
https://weibo.cn/comment/z5FhgD2Mr?uid=1635594260&rl=1#cmtfrm,0.0,2012-11-17,0.0,2012-11-17,23:58:11,:姚晨今日新西兰大婚。,0.0,,https://weibo.cn/lk0912,GMS丨阁主
https://weibo.cn/comment/z5Fh5nr0D?uid=1935879765&rl=1#cmtfrm,0.0,2012-11-17,0.0,2012-11-17,23:57:45,":@姚晨 大姚大婚，在这个我十分纠结如履薄冰患得患失的时刻，给了我极大的希望和动力，大姚，我想我会和你一样幸福的，我浑身上下又充满了动力，Mr.Li,请你和我一起坚定的相信未来，相信，我们可以在一起。加油，我要和你在一起！！不管有多难，不管有多少人说不可能，我一个人的勇气就够了。",0.0,,https://weibo.cn/yan8vsu,Prisdent
https://weibo.cn/comment/z5OIescNh?uid=2401427243&rl=1#cmtfrm,0.0,2012-11-18,0.0,2012-11-18,23:59:21,:今日系司慧同学大婚！,1.0,,https://weibo.cn/u/2401427243,Kiss王小尹
https://weibo.cn/comment/z5OIdA3B2?uid=2091887194&rl=1#cmtfrm,15.0,2012-11-18,0.0,2012-11-18,23:59:15,:…明天 又一个婚的~,0.0,,https://weibo.cn/ddw1213,DDw_1985
https://weibo.cn/comment/z5OIak0zD?uid=1595610343&rl=1#cmtfrm,2.0,2012-11-18,0.0,2012-11-18,23:59:07,":如果女方在大部分时间承受着大部分的压力与责任,那这个婚我宁愿不结,我最痛恨不求上进的所谓大男人",0.0,,https://weibo.cn/u/1595610343,廣博雅正_asecretly
https://weibo.cn/comment/z5OI7EgBs?uid=2433569935&rl=1#cmtfrm,0.0,2012-11-18,0.0,2012-11-18,23:59:05,:以后谁要求婚，我可以负责帮忙安排这么一次求婚的场景，多幸福的女主角~~~@Black_Blister @Bett的大神经 真人现场上演《Marry You》MV的求婚 http://t.cn/zODJPnZ （分享自 @56网）,0.0,,https://weibo.cn/u/2433569935,Renee超棒的
