Posts,User Names,User Links,Likes,Reblogs,Comments,Comment Links,Post Date,Post Time,Date in Datetime Format
:#家居风水[超话]#婚姻不顺该怎么办呢？一般有的人是早年婚运不顺，这样的话避开了不利的婚运再成婚，也就是说晚一些成婚就会顺利一些的。有的人是命硬克夫，那么就得找一个跟自己一样命硬的人来配，这样才能长久。有的人是官杀混杂，爱情路坎坷，这样的人就要多经历一些才会好转。每个人的命理都会有缺陷，所以说都会有一些不完美，知命改命，改善命运，命是先天，但运是可以通过个人的修养，积德，风水来改善,渔舟命理,https://weibo.cn/u/1752510430,1,1,0,https://weibo.cn/comment/HnFFg08WI?uid=1752510430&rl=1#cmtfrm,2019-04-01,23:57:08,2019-04-01
":推文 BG年代文 （书单）
60:六零小娇妻 六零有姻缘 六零年代好家庭 不小心生在六零年 六零娇宠记 孤女在六零 六零年代当大佬（这个好像是bl） 六零年代媒婆生涯 穿越六零的幸福日常
70:回到七零年代 七零年代万元户 军嫂来自古代 军嫂成长记 蜜芽的七十年代 七十年代白富美 七十年代俏甜妻 奸妃在七零年代 娇宠在七零 七十年代小娇妻 七零军嫂之重生又见重生
80:八十年代万元户 八零后修道记 八零美味人生 美食博主在八零 重回八零之宠婚 农家有甜 八零年代翻身记 奋斗在八零 八十年代记事 八零年代学霸重生日常 我在八零围观军婚的日子 穿书八零女配娇宠记 重生80年代容晚 八十年代甜蜜蜜
90:九零年代之财运亨通 九零年代麻辣军嫂
穿越重生:穿越炮灰农村媳 穿成知青女配 重生之幸福日常 重生之苦尽甘来 重生农村好媳妇 听说我是绿茶婊 重生带着空间嫁个忠犬男 重生之随遇而安 女配加戏日常
军婚:当军嫂的那些事 夺舍成军嫂 重生做军嫂 夺舍成妻 神棍军嫂 回到三十年前 重生之再爱一次 重生之兵哥哥好哥哥
（ps有需要帮忙私信评论都可以）",一根儿头发骑个叉,https://weibo.cn/u/5642691931,1,1,5,https://weibo.cn/comment/HnFEKmx9G?uid=5642691931&rl=1#cmtfrm,2019-04-01,23:55:53,2019-04-01
:结了婚就有了自己的小家庭，新房还没弄好，和老婆又不在一地工作，每天的交流都是小小的手机传递，让我想到大学时候，不管再晚，都可以约着出去唱歌，希望那样说走就走的生活可以早点到来，不喜欢说弥补什么，只能说尽我所能，常伴左右，老婆也是经常很替我考虑，想念常埋心底，每次说完晚安，每次翻手机相册，那些美好的时间会让想念更浓。有时候我安慰自己享受这种狭隘的世界，这个世界里只有你我，思念无边无际，却也就在你我之间，一步之遥。爱你，我的老婆宝贝,我住的城市从不_下雪,https://weibo.cn/u/3085981341,2,0,3,https://weibo.cn/comment/HnFEvm8No?uid=3085981341&rl=1#cmtfrm,2019-04-01,23:55:17,2019-04-01
:“郡主”及其他《大汉天子》等历史剧称亲王之女为郡主，误。颜师古注《汉书》：,爱德华知被枫,https://weibo.cn/u/6647776268,0,0,0,https://weibo.cn/comment/HnFEofq3n?uid=6647776268&rl=1#cmtfrm,2019-04-01,23:55:00,2019-04-01
":我好丧啊我今天为什么这么丧 下雨明明超开心 但是太冷了下雨变成缩成一团啥也干不了的代名词
逛了文具店也是不开心 晚上吃饭看小丸子还哭哭 真的是走出舒适圈之后不适应嘛 可是也说不上来是哪里不适应
应该还是日语不好的缘故吧 一定要努力学 日语课认真上 真滴太需要努力了 加强自信",冰美式加青啤,https://weibo.cn/u/7016489200,0,0,0,https://weibo.cn/comment/HnFEajOUX?uid=7016489200&rl=1#cmtfrm,2019-04-01,23:54:27,2019-04-01
":【汉文化玄学创新】
姓名批注
沈巍（异人类）

【卦象玄解】

沈巍，男命。一九六七年生人。月份不详。祖籍常熟。申城人也。己亥春二月，因与時人见解不同，自我流浪，复爱读书，时宣讲《论语》《左传》等于市井，频为好事者奇之。拍成影像，传于四方八隅。一时暴得名声，时人戏为流浪大师，年度网红。

姓名字义巍解

《说文解字》释巍：高也。从嵬委声。又通作魏。
《广韵》：高大貌
《注》：独立貌。
《论语》：巍巍乎唯天为大，唯尧则之。
《文选·嵇康·琴赋》：崛巍巍而特秀。
《庄子·天下篇》：魏然而已

姓名卦天风姤，四爻动。

★

家境一般。父母情感终生不合，有恩无情，擀面杖吹火一窍不通，故彼此之间难沟通理解。其父忠厚保守，原始祖籍北方，时思关心其妻，然则热面贴冷屁股，终为妻所嫌。其母为人正派，惟性刚彪悍，颇耐苦劳，克夫亦克子。

名主16岁前早熟，说话样貌类成年人。好争好强。志向远大。

15~20岁，环境变化。此阶段，爱好广泛，涂鸦，但博览不精，三心二意。有恋情及伤感之事。

21~26岁，不吉。行善受恶，坎离不顺。

26~30岁。一知半解，混蒙一片，稀里糊涂，得过且过混日子。

31岁后，运入三阴之地。遂深入文化历史，醉心典章词赋，入墓修造。
46岁，爻动，父丧。

46~50岁，贫病交加，金寒水冷，独立孤寒。此一生衰败之时期，亦否极泰来，阴阳转换之契机。

51~55岁，吉人天相，否极泰来，天门洞开，名闻遐迩。

51岁否卦，丁酉，处境缓和，虽有贵人，欲行不行，天地不交。

52岁泰卦，戊戌，天地转换，坤阴居上，乾天在下，阴阳互换，乃赋生机。

53岁，己亥，天乙贵人，生印和局，孕育圆满。始出道。

。。。

（其人财帛宫巳离，兄弟宫在辰兑，田宅父母宫在卯震，子女宫在寅震，奴仆宫在丑坤，夫妻宫在子坎，疾厄宫在亥坎，迁移宫在戌巽，官禄宫在酉乾，福德宫在申乾，样貌宫在未艮）

诸位看官，之上一段为十二宫配卦。乃古昔玄学正统姓名卦象吉凶论断之依据。据此而知人名性情，六亲，职位，阶级，父母，先后天归宿，夫妻强弱，吉凶存亡，皆依理而分论矣。

★★

名主性格精明，内心敏感，心性灵巧，擅演讲辞令，言语犀利，转换精致。其性外和内孤，阴柔文雅，亲和诙谐。工于技艺，应对巧妙，嬉笑怒骂皆成文章，亦能持久作业，巧妙剪裁。

61岁后，运入财方，演说文章技巧生财，辛勤财不乏，然终生不足也。晚年与女人有缘，得女性心。名主内心喜配饰，装扮精致，一纸一笔，每求其品味，一桌一椅，务求其精简。

夫妻宫阴错阳差格局，落花有意流水无情，女追男，空望月。女子钟情，然名主不喜，常不领情。

名主58岁前宜注意身体虚乏，跌打刑伤及手术诸事。

【字形玄解】

巍字，形如大山压顶，兆其人一生坎坷，纵满腹经伦，却不为世所用，难以成事。

字形笔划蜿蜓繁多，外虚内实之象，亦有心计。巍下角藏鬼，冲犯寅丑二宫（子女宫、奴仆宫），故子嗣乏，朋友散。

委字主中年运，人生一段辉煌，可得清贵虚名，十八女鬼半出头未出头，冲犯鬼独星，寓委屈犯难，情感不舒，若不能忍耐隨和，则婚姻无望，成也必散。

总观巍字，山大压鬼，阴重阳弱。其字虽头轻脚重，然确有名高辉煌之气象，悲欢之余，独衔一世孤独。此外，名不符实，故声名多能为众所均沾却难为个人而施展。所幸者，暮年女性陪伴奉养，聊堪慰籍。

潇湘浪子

批于己亥二月戊辰日粤湘旅次

★★★

附录叁攷

年命纳音配姓名卦
命运性情参考（供玄学国学爱好者阅读）

姓名卦金水旺相+配年命丁未。

丁未天河之水，银汉之水，土不能克，天上之水，地金不能生也，生旺太过，反伤于万物，死绝太多，又不能生万物。《五行要论》云：丁未具足三才全数，得谦和之气；禀之者，主精神气全，性根高妙，尽变之道。

丁未禄文承，乃禄旺育生之水。宜于水火之中，得五行死败之气。禄于自旺，财贵会于乾方，乃富贵显扬之用。

又，暗禄，有意外之福。明朗敢言，受强运所保护，是天之骄子。早年辛苦，中年注定发达；职业以公、教、金融、法律论吉。为人俊杰敏灵，做事努力尽职，有人情味，聪敏有才华；切忌勿过自命清高，致令人难相处。有意无意开罪疏远朋友，同辈。宜返顾回旧，敦睦年少。

一生须防情事相伤，为情多苦，多为异性而破耗、损财；情海生波，婚缘变化很大，离合难定，为情多苦。

失群红羊，为人口舌能辩，得理不让，喜怒无常，名利有份；少年困惑，骨肉情疏，多为自营自立；多疑寡断，任性固执，反叛好胜。

己亥年丁卯月戊辰日",美名馆,https://weibo.cn/u/1954144000,1,0,5,https://weibo.cn/comment/HnFE6bjgs?uid=1954144000&rl=1#cmtfrm,2019-04-01,23:54:17,2019-04-01
":和男朋友因为彼此贫穷决定五一先不见面惹，
为了支出可控，我们决定一个人去找对方。
不过也是因为男朋友毕业后就时间自由啦，
想什么时候过来找我都可以。
或者我就把暑假十四天拿去找他。

然后他就说如果我爸妈有时间，可以带他们过来。
我说可是那我们就没有二人世界了。
他说给他们报个广州两日游哈哈哈。说可以带他们港珠澳广深在这两周都走走，去外面就带他们逛，在广州就让他们自己逛，可能以后这样的机会不多了。
我说可是我想二人世界呀。
他很认真的说，我们以后的日子长着呢，趁着爸妈年轻带他们多走走挺好的。像他爸爸腰不太好，以后带他出去玩儿需要走的地方就不太方便。所以如果有这样一个机会，能为爸妈做点什么，蛮好的。他非常欢迎爸妈过去。只要我喜欢。

你不担心两家人见面吗？我问。
没关系啊，就是两家人见个面，又不会立刻订婚。要不要顺便订了婚？省的还要跑来跑去的。（他顿悟）
我才不要呢。（一脸嫌弃）

去年的这个时候男朋友还不敢给我承诺呢。
所以要耐心等小男孩长大呀。
（虽然还要再等好几年）",DR糖工厂少女堂主,https://weibo.cn/u/3769236884,0,0,4,https://weibo.cn/comment/HnFDSzvmo?uid=3769236884&rl=1#cmtfrm,2019-04-01,23:53:44,2019-04-01
:婚内分居或是丁克的女人！很多的爱：他统统视为怪兽、来到你身边,每班三教南站v1,https://weibo.cn/u/6298007096,1,0,0,https://weibo.cn/comment/HnFEfkwwS?uid=6298007096&rl=1#cmtfrm,2019-04-01,23:54:39,2019-04-01
:“报告帮主！兄弟们抓到一个人。”“什么人？”“他说认识帮主您。”“认识爷爷的人多了去，把他带上来！”片刻，大厅站着一位年约二十的男子，一双美目一瞬不瞬的牢牢盯着匪首“我遵十年之约……”话还没说完就被抱住,玉树临风_热水瓶,https://weibo.cn/u/6507295017,0,0,0,https://weibo.cn/comment/HnFEcmC4O?uid=6507295017&rl=1#cmtfrm,2019-04-01,23:54:33,2019-04-01
":我好丧啊我今天为什么这么丧 下雨明明超开心 但是太冷了下雨变成缩成一团啥也干不了的代名词
逛了文具店也是不开心 晚上吃饭看小丸子还哭哭 真的是走出舒适圈之后不适应嘛 可是也说不上来是哪里不适应
应该还是日语不好的缘故吧 一定要努力学 日语课认真上 真滴太需要努力了 加强自信",冰美式加青啤,https://weibo.cn/u/7016489200,0,0,0,https://weibo.cn/comment/HnFEajOUX?uid=7016489200&rl=1#cmtfrm,2019-04-01,23:54:27,2019-04-01
