Posts,User Names,User Links,Likes,Reblogs,Comments,Comment Links,Post Date,Post Time,Date in Datetime Format
:#随手拍#早要孩子也是我们的错，晚要怀不上也是我们的错，从怀上到生罪我们受，生完了累我们受，我就不明白你怕的是嘛，你要是怕压力怕责任，压根就不应该结这个婚，嘛都等完美了再说，最后你嘛也得不到,他是她非-,https://weibo.cn/u/6017153706,0,0,0,https://weibo.cn/comment/EfAx7cbw4?uid=6017153706&rl=1#cmtfrm,2016-11-01,23:58:01,2016-11-01
:【英国小镇约克郡的霍华德古堡】建成已300多年的欧洲最伟大建筑之一，霍华德古堡每年有超过22万名游客前来参观。古堡官方称：“因要举办私人活动，场地将在1月18日关闭。”这与周杰伦大婚的时间地点吻合。至于为什么是古堡婚礼，周董先前受访时坦言“相当向往古堡童话故事的婚礼。”,主人的小熊,https://weibo.cn/u/2419747410,0,0,0,https://weibo.cn/comment/EfAwIF8Ck?uid=2419747410&rl=1#cmtfrm,2016-11-01,23:57:03,2016-11-01
:发表了博文《星座婚恋体验，白羊座适合您吗？》中国首家专业婚恋身心灵滋养连锁机构——北京皓爱慧鑫幸福教育【北京-西安-丽江-重庆-沧州-哈尔滨-西宁-石家庄-广州】打造中国第一家婚恋爱商滋养品牌~www星座婚恋体验，白羊座适合您吗？,高印婚恋身心灵滋养师,https://weibo.cn/u/5689340354,0,0,0,https://weibo.cn/comment/EfAwx7Wdr?uid=5689340354&rl=1#cmtfrm,2016-11-01,23:56:34,2016-11-01
:看来我祖上开枝散叶的还是比较成功的，不然兄弟跟我说她也是你堂妹啊我也不会那么的措手不及😂看来我跟我兄弟一样都姓蔡也不是没有原因的。不过也不用怕像段誉那样遇到一个就是亲妹妹。 顺便发一下我刚刚结了婚的小兄弟说他老婆没伴娘漂亮😂反正他们都不玩微博。我只是忍不住要发,叫我蔡大人,https://weibo.cn/u/5787545972,0,0,1,https://weibo.cn/comment/EfAwsqphO?uid=5787545972&rl=1#cmtfrm,2016-11-01,23:56:24,2016-11-01
:他还是不来接我回家 那既然如此 就这么耗着吧 反正这个婚也结不成了 开口闭口我没有用 我给他安排不了工作给他买不了豪车 爷们 你还是个男人么 我虽然爱你但是我觉得你真是可笑至极,她的梦想与现实,https://weibo.cn/u/2218123187,0,0,0,https://weibo.cn/comment/EfAw6yoks?uid=2218123187&rl=1#cmtfrm,2016-11-01,23:55:32,2016-11-01
":『第7章 小叔，想想都醉了,宠婚溺爱_落尘文学』http://t.cn/RVUJd80",懵懵的蒋娜娜,https://weibo.cn/u/5737191127,0,0,0,https://weibo.cn/comment/EfAvUs0Bh?uid=5737191127&rl=1#cmtfrm,2016-11-01,23:55:03,2016-11-01
:真的好讨厌收到婚博会的短信，邮件、和电话。每一次都会让我想起那个人。然后脑洞大的人，一想就想得很多。难道真的要我换手机号码么？,挖紫矿者,https://weibo.cn/u/3271867824,0,0,0,https://weibo.cn/comment/EfAvyynT3?uid=3271867824&rl=1#cmtfrm,2016-11-01,23:54:10,2016-11-01
":【无极堂】天辅星

原名文曲星，与东南四宫巽卦相对应，阳星，五行属木。人们认为它是天上的文曲星，与文化教育事业有关，故称为大吉之星。

天辅星临宫百事皆宜，出行、经商、婚娶、修造均吉，特别利于升学考官，发展文化教育事业。",北京无极堂玄灵道人,https://weibo.cn/xuanlingdaoren,1,1,0,https://weibo.cn/comment/EfAvwvOye?uid=3587127353&rl=1#cmtfrm,2016-11-01,23:54:06,2016-11-01
:我在闲鱼卖·[转卖]欧美royouviuoer水钻方扣单鞋女高跟鞋红色婚#来闲鱼，发现更多闲置超值好物#http://t.cn/RVdzCCh http://t.cn/RVdzCCh,CC层层层层,https://weibo.cn/u/1112365251,0,0,0,https://weibo.cn/comment/EfAvhqpYx?uid=1112365251&rl=1#cmtfrm,2016-11-01,23:53:30,2016-11-01
:发布了头条文章：《一个渴望爱情的“恐婚症”自述》 一个渴望爱情的“恐婚症”自述,三易师傅,https://weibo.cn/tangshiyifengtang,0,0,0,https://weibo.cn/comment/EfAu4o89Z?uid=5870228019&rl=1#cmtfrm,2016-11-01,23:50:31,2016-11-01
:发表了博文《被催婚的单身狗何时才遇见真命天子》客户：我是1991年农历11月初七14时出生的女孩。今年就25岁了，周围的朋友都生宝宝了，而我还是单身一枚。追求者也多，但是都不莫名其妙的不了之了。所以才被催婚的单身狗何时才遇见真命天子,三易师傅,https://weibo.cn/tangshiyifengtang,0,0,1,https://weibo.cn/comment/EfAu0tIK6?uid=5870228019&rl=1#cmtfrm,2016-11-01,23:50:23,2016-11-01
:发布了头条文章：《被催婚的单身狗何时才遇见真命天子》 被催婚的单身狗何时才遇见真命天子,三易师傅,https://weibo.cn/tangshiyifengtang,2,0,0,https://weibo.cn/comment/EfAtYs5jG?uid=5870228019&rl=1#cmtfrm,2016-11-01,23:50:17,2016-11-01
:电视剧遥远的婚约是各是就是爱的模範，爱的榜样？是不是我把爱理解错了。我说为像刘思杨和乔慧敏的爱的爱到了这种情况应该收场他俩的爱姚多少人的痛苦？我还认为，在初恋时，要解婚要考虑好，互相高要多了解好一，最好别出现这种局面。,白发翁-,https://weibo.cn/u/3756673465,0,0,0,https://weibo.cn/comment/EfAssasG1?uid=3756673465&rl=1#cmtfrm,2016-11-01,23:46:32,2016-11-01
:“女人这一生，最看重的永远是婚姻。她会把婚姻的成功当成人生最大的成功。其实很多姑娘，并不是不敢裸婚，只是害怕柴米油盐浸透了浪漫，爱情在贫贱面前无处容身。一个男人，可以不够有钱，但一定要给你爱的女人信心。女人可以吃苦受穷，但前提一定得是：那个男人对她的爱，值得让她去煎熬。”,慢慢懂了i,https://weibo.cn/u/5546516041,1,0,0,https://weibo.cn/comment/EfJXH4qzV?uid=5546516041&rl=1#cmtfrm,2016-11-02,23:58:13,2016-11-02
:【星座揭秘：那些结了婚就后悔的星座】1、射手座：可能会是结婚决定最草率的星座，但理想很丰满，现实很骨感。2、双子座:结婚则代表着走向一成不变的生活，带着对平淡的生活缺乏激情的恐惧。3、双鱼座：双鱼承受的压力往往大于另一半，特别容易心累。【天.猫.4.周.年.狂.欢gt;gt;gt;t.cn/zOWHkzQ】,猫猫先森,https://weibo.cn/u/2610106703,0,0,0,https://weibo.cn/comment/EfJXGrHBf?uid=2610106703&rl=1#cmtfrm,2016-11-02,23:58:12,2016-11-02
:#好书推荐#<<废材小姐：腹黑邪王逆天妃>>她被未婚夫婿和亲姐姐陷害，成亲前一天被人当众抓奸！在众人嘲笑和辱骂声中被退了婚，活活打死，再睁眼，锋芒毕露，绝代风华，她已经不再是那个任人欺打辱骂的对象！最废材的血脉又... 分享链接 http://t.cn/RVgHNJa,允诺016,https://weibo.cn/u/5978971073,1,0,0,https://weibo.cn/comment/EfJWUymr4?uid=5978971073&rl=1#cmtfrm,2016-11-02,23:56:18,2016-11-02
:发表了博文《星座婚恋体验，金牛座适合您吗？》中国首家专业婚恋身心灵滋养连锁机构——北京皓爱慧鑫幸福教育【北京-西安-丽江-重庆-沧州-哈尔滨-西宁-石家庄-广州】打造中国第一家婚恋爱商滋养品牌~www星座婚恋体验，金牛座适合您吗？,高印婚恋身心灵滋养师,https://weibo.cn/u/5689340354,0,0,0,https://weibo.cn/comment/EfJWL92rj?uid=5689340354&rl=1#cmtfrm,2016-11-02,23:55:55,2016-11-02
:没有爱的日子里，我只能抄诗，听肖邦，沉默不语，老去。——《大男当婚》。,苹小果爱helios自己,https://weibo.cn/u/6006331328,0,0,0,https://weibo.cn/comment/EfJWJ63XB?uid=6006331328&rl=1#cmtfrm,2016-11-02,23:55:50,2016-11-02
:气温虽然有所回升，但依然拯救不了我冰凉的双脚，没有热水袋在脚底完全睡不着。跟太后抱怨，太后淡淡的撇下一句:“自己放的电热毯找不着怪谁？赶紧结婚吧，结了婚就有人给你暖被窝了” 我:…………（催婚总是防不胜防……,小唯晓伟小唯,https://weibo.cn/u/1858173712,0,1,6,https://weibo.cn/comment/EfJWxh4J8?uid=1858173712&rl=1#cmtfrm,2016-11-02,23:55:22,2016-11-02
:“女人这一生，最看重的永远是婚姻。她会把婚姻的成功当成人生最大的成功。其实很多姑娘，并不是不敢裸婚，只是害怕柴米油盐浸透了浪漫，爱情在贫贱面前无处容身。一个男人，可以不够有钱，但一定要给你爱的女人信心。女人可以吃苦受穷，但前提一定得是：那个男人对她的爱，值得让她去煎熬。”,风情小草莓,https://weibo.cn/u/5457191815,0,0,0,https://weibo.cn/comment/EfJWmlETV?uid=5457191815&rl=1#cmtfrm,2016-11-02,23:54:56,2016-11-02
:#美女红妆# 林依晨杜拉拉追婚记 观后感:一直期盼好久今天一上映就立刻去看了。全场有着,惠竹爽_imw,https://weibo.cn/u/5840575327,0,0,0,https://weibo.cn/comment/EfJVT6nFt?uid=5840575327&rl=1#cmtfrm,2016-11-02,23:53:46,2016-11-02
