Posts,User Names,User Links,Likes,Reblogs,Comments,Comment Links,Post Date,Post Time,Date in Datetime Format
:恭喜我加入被三姑六婆催婚的行列,Purple紫苑,https://weibo.cn/u/2797152252,2,0,6,https://weibo.cn/comment/DtzmQhfWE?uid=2797152252&rl=1#cmtfrm,2016-05-01,23:59:55,2016-05-01
:这个劳动节是给穷苦劳动人民赶婚场的吧😂,啦啦啦小明,https://weibo.cn/u/2088387177,1,0,12,https://weibo.cn/comment/DtzmEra20?uid=2088387177&rl=1#cmtfrm,2016-05-01,23:59:27,2016-05-01
:撒贝宁和李白武汉大婚取消 或将改到5月6日//[牙牙-娱乐岂止于乐]http://t.cn/RqTaejn,爱在白芍花开,https://weibo.cn/u/3592539852,0,0,0,https://weibo.cn/comment/Dtzmdg11G?uid=3592539852&rl=1#cmtfrm,2016-05-01,23:58:22,2016-05-01
:我有想过，如果我三十还结不了婚，可能我就那么一个人独身下去，没有儿女，只有几家门店生意。一个人到处旅游，每到一个地方住上十来天，感受那里的生活气息。到我老了不能到处旅游的时候，用尽全力买一座小型别墅，养两条狗，种种花养养鱼。最后将遗产留给对我好的侄子们和慈善机构。,林大小姐的秘密花园,https://weibo.cn/u/2598229727,0,0,0,https://weibo.cn/comment/DtzlLqPt3?uid=2598229727&rl=1#cmtfrm,2016-05-01,23:57:16,2016-05-01
:心累。觉得结个婚真的是恶心 常德·高山街,凯源万岁万岁万万岁,https://weibo.cn/u/3109388222,0,0,2,https://weibo.cn/comment/DtzlJF5vk?uid=3109388222&rl=1#cmtfrm,2016-05-01,23:57:12,2016-05-01
:草率的结了婚已经是个错了，再也不要草率地去离婚。先试试看，真的不行再离也不迟。,猎狼晨,https://weibo.cn/lielangchen,0,0,0,https://weibo.cn/comment/DtzkRi1TA?uid=1221672287&rl=1#cmtfrm,2016-05-01,23:55:03,2016-05-01
":劳动节劳动到一天的最后几分钟！！！！！！我劳动我快乐！！！！！
送给所有五月大婚的新娘们的小贴士:
1请勿做头发柔顺离子烫和嫁接睫毛
2皮肤需天天保湿补水护理
3结婚前一天晚上早睡，睡前3小时勿喝水
4婚礼当天请先吃好早饭和戴好隐形眼镜
5婚礼前一天洗头发，不要上护发素，并用吹风机吹干，不要当天早上起床洗
6带上好心情😄😄😄
巴比伦祝各位新人新婚快乐！美美哒，帅帅哒！💓💓💓
#玉溪定做婚纱##玉溪婚纱定做##玉溪买婚纱##玉溪婚纱租赁##玉溪巴比伦婚纱##玉溪一站式婚礼服务##昆明定做婚纱# http://t.cn/RUEV99f",玉溪巴比伦嫁衣定制馆,https://weibo.cn/u/5664595929,0,0,0,https://weibo.cn/comment/DtzkPggZq?uid=5664595929&rl=1#cmtfrm,2016-05-01,23:54:56,2016-05-01
:我年轻时曾与我们州最漂亮的女孩约会，但最后没有成功。我听说她后来离过三次婚，如果我们当时真在一起，我都无法想象未来会怎么样。所以，其实你人生中最重要的决定是跟什么人结婚！在选择伴侣上，如果你错了，将让你损失很多，而且，损失不仅仅是金钱上的。—— 《结婚才是人生最大投资》,墩儿的五花肉,https://weibo.cn/u/1807372415,0,0,0,https://weibo.cn/comment/DtzksxzGz?uid=1807372415&rl=1#cmtfrm,2016-05-01,23:54:03,2016-05-01
:【男人恐婚的真实心理】1、怕失去自由，不愿让婚姻来束缚和改变自己。2、害怕婚姻所带来的责任与压力，从而产生逃避的想法。3、离婚的人越来越多，一些男性担心婚后出现问题，总是觉得时机不够成熟。4、可能是男人受到过伤害，如父母关系不和，曾被抛弃过。,醉卧听风兮,https://weibo.cn/u/5616358978,0,0,0,https://weibo.cn/comment/Dtzk1k3On?uid=5616358978&rl=1#cmtfrm,2016-05-01,23:52:58,2016-05-01
:到了谈婚论嫁的时候，没有那个男孩不压力山大的吧，何况又是我这么个主，我快困死了,也许是下一个明天,https://weibo.cn/u/3561913072,1,0,1,https://weibo.cn/comment/DtzjQ5W1e?uid=3561913072&rl=1#cmtfrm,2016-05-01,23:52:31,2016-05-01
:我年轻时曾与我们州最漂亮的女孩约会，但最后没有成功。我听说她后来离过三次婚，如果我们当时真在一起，我都无法想象未来会怎么样。所以，其实你人生中最重要的决定是跟什么人结婚！在选择伴侣上，如果你错了，将让你损失很多，而且，损失不仅仅是金钱上的。—— 《结婚才是人生最大投资》,Dear_苏轩,https://weibo.cn/u/2203375771,0,0,0,https://weibo.cn/comment/DtzjEjPfc?uid=2203375771&rl=1#cmtfrm,2016-05-01,23:52:03,2016-05-01
:结了婚 ，对于娘家你是亲戚， 对于婆家你是外人 ，失去了所有 ，说到底最后只得到一个和你领结婚证的人 ，如果这个人不能疼你 、护你 、心里没你， 那么你就成了无依无靠的孤儿 ！ 一点不夸张 事实就是这样、悲哀转起！,花满楼下眼泪殇i,https://weibo.cn/u/5883552148,0,0,0,https://weibo.cn/comment/DtzjgDU8J?uid=5883552148&rl=1#cmtfrm,2016-05-01,23:51:07,2016-05-01
:四人中第一个说婚就婚的禽兽，要幸福啊,胡子小姐喜欢背信长颈鹿,https://weibo.cn/u/1632663281,3,0,3,https://weibo.cn/comment/Dtzj1j2u1?uid=1632663281&rl=1#cmtfrm,2016-05-01,23:50:30,2016-05-01
:牧歌牧歌2013 打卡第14天，今天：弟弟水晶婚 祝幸福永远 ！#运动就是坚持#快来开始 微博运动 吧！,牧歌牧歌2013,https://weibo.cn/u/3165546632,2,0,0,https://weibo.cn/comment/DtziY3XOs?uid=3165546632&rl=1#cmtfrm,2016-05-01,23:50:21,2016-05-01
:晚安，E03歌曲：http://t.cn/R4GP5Bs #我不是结不了婚，只是不想#,少年影视派,https://weibo.cn/littledoubi,153,37,27,https://weibo.cn/comment/DtziLznYH?uid=3788429925&rl=1#cmtfrm,2016-05-01,23:49:53,2016-05-01
:今天是个好日子，清华才子05届第一男神婚了,山小窝,https://weibo.cn/meilongleshe,1,0,3,https://weibo.cn/comment/DtINgDNMG?uid=1963412634&rl=1#cmtfrm,2016-05-02,23:59:45,2016-05-02
:他是新科状元，她是天之骄女。她一见钟情。她的感情被父皇反对。“他非王侯，岂可跃之龙门？”她以死相逼，喝下鹤顶红。幸施救及时，除心虚体弱，其它无恙。父皇不忍，便当朝赐婚。不料他婉言谢绝，宁背抗旨之罪罚。她心如刀绞。,Ms_小麻豆劝羡,https://weibo.cn/u/5900912448,0,0,0,https://weibo.cn/comment/DtIMOzvUW?uid=5900912448&rl=1#cmtfrm,2016-05-02,23:58:37,2016-05-02
:霸气师姐，中午11点婚礼，9点半了还在实验室。“我出去吃午饭顺便结个婚就回来，仪器都别动，还差两组数据。婚纱有兜吗？有？好，我带着手机，结果出来了打我电话。”,宿命的女子,https://weibo.cn/u/2844738105,0,0,0,https://weibo.cn/comment/DtIMvnOD9?uid=2844738105&rl=1#cmtfrm,2016-05-02,23:57:52,2016-05-02
:其实，很多姑娘，并不是不敢裸婚，只是害怕柴米油盐浸透了浪漫，爱情在贫贱面前无处容身。一个男人，可以不够有钱，但一定要给你爱的女人信心。女人可以吃苦受穷，但前提是：那个男人对她的爱，值得让她去熬煎。,歪嘴鱼日记,https://weibo.cn/u/5690247293,0,0,0,https://weibo.cn/comment/DtIMrfiyP?uid=5690247293&rl=1#cmtfrm,2016-05-02,23:57:42,2016-05-02
:除了祝福我还能说点儿啥,华小梦是我啊,https://weibo.cn/u/2316474157,0,0,0,https://weibo.cn/comment/DtIMpcw2c?uid=2316474157&rl=1#cmtfrm,2016-05-02,23:57:37,2016-05-02
:#张宇4.30生日快乐# 有的姑娘不急着[自行车]结婚 小时候总想着26岁结婚，28岁生娃，然而现实中我已经踏入27岁了，so what！？曾经也为自己着急过，迷惘过，可是长大了才知道，感情的事真的不能勉强，只有该结婚的感情，没有该结婚的年龄…有时候单着比爱错人，结错婚要快乐得多在你来到我身边之前，,美好思考静,https://weibo.cn/u/5903961490,0,0,0,https://weibo.cn/comment/DtIMo2ILt?uid=5903961490&rl=1#cmtfrm,2016-05-02,23:57:33,2016-05-02
:#我不是结不了婚，只是不想# 里要是中谷美纪和濑户康史的cp要是能成我把头割下来，之前还赌的恋爱neet里b太和仲间姐姐的角色，淑女正青春里亮亮和凉凉…………好想割一次头哦，霓虹现在对这种姐弟恋真是极端恶意。,阿卡你是金,https://weibo.cn/u/1779370544,0,0,8,https://weibo.cn/comment/DtIMgmpyJ?uid=1779370544&rl=1#cmtfrm,2016-05-02,23:57:16,2016-05-02
:一年过得好快呀、 去年的收获很多、大学毕业、结了婚、出了国、希望接下来的一年也过得充实、开心、我会珍惜拥有的一切、会继续努力💪🏻 感恩所有,依努han,https://weibo.cn/u/5800861522,13,0,16,https://weibo.cn/comment/DtIMcvHV3?uid=5800861522&rl=1#cmtfrm,2016-05-02,23:57:07,2016-05-02
