Posts,User Names,User Links,Likes,Reblogs,Comments,Comment Links,Post Date,Post Time,Date in Datetime Format
:2014年7月2日领结婚证，2016年7月1日领离婚证，正好两年，一天都不多！真是天意难为啊！中间的两年，无数次的吵嚷着要离婚，都没有离成，可是却在今天像聊天一样，平静的把婚离了！生活永远和你想象的不一样！,墨夜飞扬517,https://weibo.cn/u/5973265452,0,0,0,https://weibo.cn/comment/DCQqvew1V?uid=5973265452&rl=1#cmtfrm,2016-07-01,23:58:22,2016-07-01
:女人这一生，当小姑娘在家时，被宠养着。结了婚，开始宠养侍候自己的孩子。孩子侍候大了，能自立了。又开始服侍公婆父母。等公婆父母走了，又开始帮忙带孙子，等孙子大了，女人也就该去天堂了。服侍的一生其实也是蒙祝福和宠爱的一生。,i2401046yufe,https://weibo.cn/u/5891097399,0,0,0,https://weibo.cn/comment/DCQpP1okG?uid=5891097399&rl=1#cmtfrm,2016-07-01,23:56:40,2016-07-01
:我正在听李克勤的歌曲《合久必婚》（来自@酷狗音乐），你也来听听吧！http://t.cn/R5EUuPl,Zhangnan用户5647591107,https://weibo.cn/u/5647591107,1,0,2,https://weibo.cn/comment/DCQpLpHIg?uid=5647591107&rl=1#cmtfrm,2016-07-01,23:56:32,2016-07-01
:结了婚的都各种幸福，单身的都各种水逆和悲催。哪天我也要养条狗，天天在家等我，一辈子陪着我。,VitaminJunky,https://weibo.cn/vitaminjunky,2,0,5,https://weibo.cn/comment/DCQpJlxcI?uid=1310053191&rl=1#cmtfrm,2016-07-01,23:56:28,2016-07-01
:不知道为什么，突然的失眠了，忽然有好多感慨在心中，这个结婚了，这个生孩子了这个又要结婚了，这个已经领证了。有时候发现自己好没有用在想结婚的年龄却结不了婚。一年了感觉就没有怎么顺过心。也不知道为什么，是不是前面的三年把运气都用光了。然后这一年就这样浑浑噩噩的过来了。,迷失的分不清楚高贵与丑,https://weibo.cn/u/3914941326,0,0,3,https://weibo.cn/comment/DCQpzB4fs?uid=3914941326&rl=1#cmtfrm,2016-07-01,23:56:05,2016-07-01
:他们说，恋爱不能谈太久，谈太久就结不了婚； 他们说，异地恋不靠谱，感情都是经不住距离的考验； 他们还说，哪有什么海誓山盟的爱情，不过是两个合适的人将就过日子罢了。,ADHERE_SHl,https://weibo.cn/u/5402268751,0,0,0,https://weibo.cn/comment/DCQpseOgM?uid=5402268751&rl=1#cmtfrm,2016-07-01,23:55:47,2016-07-01
:#杜拉拉追婚记[电影]#一年多以来，一直在回避，不敢触碰心中那根断了又系上打了结的心弦，即使爱情如此美好让人憧憬，我依然胆怯背身不敢招手,Dance-in-the-fire,https://weibo.cn/YoserloveVanie,2,0,0,https://weibo.cn/comment/DCQpmByQv?uid=2602197827&rl=1#cmtfrm,2016-07-01,23:55:34,2016-07-01
:那年梅花树下，他和她紧紧相拥，仿佛那是一生，后来，他大婚，她是伴娘，她嫁时，他送了一只玉镯，她带着，许多年都,别糠糟别,https://weibo.cn/u/5953421649,0,0,0,https://weibo.cn/comment/DCQorgneR?uid=5953421649&rl=1#cmtfrm,2016-07-01,23:53:16,2016-07-01
:OP-夜明至的无色日子漫画，夜明至·38岁。结过婚的鳏夫。 职业·自由保险调查员。 擅长领域·他人不愿接受的调查。 是事故、自杀…这个漫画很好看，推荐一下！ http://t.cn/R5EUT8c,辽阔湛蓝1,https://weibo.cn/shinosha,0,0,0,https://weibo.cn/comment/DCQohwv6K?uid=1436827510&rl=1#cmtfrm,2016-07-01,23:52:54,2016-07-01
":以后老人会多,所以可以生二胎了,问题是结了婚又没生够2个小孩的是不是每年都要去计生办交点罚款,直到生够2个小孩！//【夫妻生二孩领两地罚单 选“便宜的”遭拒】 http://t.cn/R5RUF6c",用户5965713656,https://weibo.cn/u/5965713656,0,0,0,https://weibo.cn/comment/DCQoejnl7?uid=5965713656&rl=1#cmtfrm,2016-07-01,23:52:45,2016-07-01
:笑死我了，辩论题前任的婚礼要不要去参加，结果蔡康永说我的前任结不了婚，哈哈哈哈哈,破晓明音,https://weibo.cn/u/2715874725,0,1,0,https://weibo.cn/comment/DCQo34sR9?uid=2715874725&rl=1#cmtfrm,2016-07-01,23:52:19,2016-07-01
:#感恩语录#,陈远林,https://weibo.cn/276337795,3,1,1,https://weibo.cn/comment/DCQnS5tNw?uid=1375457184&rl=1#cmtfrm,2016-07-01,23:51:53,2016-07-01
:今天的试妆美新娘保密哈,艾子Makeup,https://weibo.cn/u/5155051316,0,0,0,https://weibo.cn/comment/DCZReyU5K?uid=5155051316&rl=1#cmtfrm,2016-07-02,23:58:57,2016-07-02
:10号就婚礼，我才发现男友并不重视，对他来说我我的要求是无理取闹，那个女人不重视自己的婚礼，我没有要求婚礼多么的隆重，只是要求婚床上布置点东西 就那么难吗?是我先追求的你，我一次次的退让还不够吗？半夜9点要我去接你 ，我去了。我累了，真的有点累了，当这种累变成了对你的不耐烦，也就到头。,零星舞玥,https://weibo.cn/u/2400548651,0,0,1,https://weibo.cn/comment/DCZQc7kJj?uid=2400548651&rl=1#cmtfrm,2016-07-02,23:56:23,2016-07-02
:我在 #腾讯文学# 的作品 #恋恋囧婚：网恋有真爱#发表了一个新章节：第401章 亲兄热弟，求推荐求收藏求打赏，如果您喜欢我的作品，就快来创世支持我吧！作品地址：http://t.cn/RUe3F6g 更多好书，尽在腾讯文学 小说阅读,云起凡一,https://weibo.cn/fyv8,1,0,0,https://weibo.cn/comment/DCZQ5jpmq?uid=3929592388&rl=1#cmtfrm,2016-07-02,23:56:07,2016-07-02
:🎉🎉恭喜恭喜,Ahon2368,https://weibo.cn/u/2726905984,0,0,0,https://weibo.cn/comment/DCZPXpdGU?uid=2726905984&rl=1#cmtfrm,2016-07-02,23:55:48,2016-07-02
:今天一同事问我结婚没，我说没有，他说30岁之前得结婚啊，我说好并反问他何时结的婚，他说今年3月，我说您是40岁之前结的婚，还催我？他说我是二婚啊，当时我就尴尬了，但还尴尬的问，那您第一次结婚是什么时候？其实，我更想问的是，二婚是什么感觉，依如初恋吗？但我只是想想……,锦鳞不会游泳,https://weibo.cn/u/2184487967,0,0,0,https://weibo.cn/comment/DCZPTysRD?uid=2184487967&rl=1#cmtfrm,2016-07-02,23:55:39,2016-07-02
:【揭秘：清朝末年四大冤案之杨乃武与小白菜案】　　清末，余杭士子杨乃武应乡试中举，摆宴庆贺。房客葛小大妻毕秀姑颇有姿色，人称“小白菜”。她本是葛家童养媳，曾在杨家帮佣，与杨乃武早有情愫，碍于礼义名份，难成眷属，只得各自婚娶。http://t.cn/R5n4qYk,天亮说晚安1191611955,https://weibo.cn/u/1191611955,0,0,0,https://weibo.cn/comment/DCZPSDd2g?uid=1191611955&rl=1#cmtfrm,2016-07-02,23:55:37,2016-07-02
:七月份世华洛【夏季婚博会】下半年力度最强优惠多多🎁🎁🎁🎁尺度最大的活动为你呈现🎉🎉🎉🎎 【一】订婚纱照送品牌红酒12瓶🎉🎉🎉【二】订婚纱照送私人定制西服一套（衬衫+领带/领结）+私人定制婚纱一套+饰品三件套（项链、耳环、皇冠）+胸贴+化妆箱+头纱+手套,武威施华洛门市月月,https://weibo.cn/u/5908069064,0,0,0,https://weibo.cn/comment/DCZPQAZOh?uid=5908069064&rl=1#cmtfrm,2016-07-02,23:55:32,2016-07-02
:【婚期将近，我一句玩笑话让男友脸都变了色，这婚我顿时不想结了！】http://t.cn/R5n4ird,吉豆豆的微博,https://weibo.cn/u/1168666621,0,0,0,https://weibo.cn/comment/DCZPQ195W?uid=1168666621&rl=1#cmtfrm,2016-07-02,23:55:30,2016-07-02
:【婚期将近，我一句玩笑话让男友脸都变了色，这婚我顿时不想结了！】我和男友认识快一年了，我们是相亲认识，因为都是奔着结婚去的，发展还算顺利。这不趁着5.1就想订婚了。 可是订婚席上发生的事情，我到现在都没有缓过劲来。http://t.cn/R5n4q5C,托马斯全选,https://weibo.cn/u/1168664024,0,0,0,https://weibo.cn/comment/DCZPP8rrA?uid=1168664024&rl=1#cmtfrm,2016-07-02,23:55:27,2016-07-02
:我若没结婚，谁会等我？我若离了婚，谁会要我？,望日迟,https://weibo.cn/u/2563685764,0,0,0,https://weibo.cn/comment/DCZPjdnQv?uid=2563685764&rl=1#cmtfrm,2016-07-02,23:54:12,2016-07-02
:😂生日马上就过了 却被之前的学生催婚 也挺酸爽的,女人女人_你要做个好人,https://weibo.cn/u/1967045835,1,0,1,https://weibo.cn/comment/DCZOME9Ct?uid=1967045835&rl=1#cmtfrm,2016-07-02,23:52:55,2016-07-02
":大陆女星@范冰冰 出道多年，演过许多热门戏剧，但感情世界却不像工作一样多彩多姿，直到2015年认爱李晨后，开始大量放闪，更屡次传出婚讯，她2日宣布要举办活动回馈粉丝，费用则由男友出，引发30万粉丝热烈讨论。@范冰冰粉丝团 #范冰冰#

范冰冰在微博的粉丝人数于近日突破5000万，人气相当高，她2日PO出一张照片，右边的男子被太阳光线照得看不清楚脸，但隐约可以看出是男友李晨，她表示为了回馈支持的粉丝，要随机抽出5个人，请这5人到剧组去看她拍戏、体验剧组生活，不管她去哪里，搭乘机票、饭店住宿的钱都会由“画右这位先生买单”，晚上还可以与她共进晚餐。

PO文一出，立刻吸引30万粉丝转发，然而5000万人中只取5人，机率相当低，粉丝还是热烈留言，希望能被幸运女神眷顾。有趣的是，范冰冰自己的活动，居然找男友李晨来付帐，让粉丝笑着大亏“确定这条微博的重点不是虐”、“你任性，@李晨 买单。”",林远图,https://weibo.cn/575994439,2,0,0,https://weibo.cn/comment/DCZOxAOuU?uid=5265967313&rl=1#cmtfrm,2016-07-02,23:52:18,2016-07-02
:很久没有玩微博了，很久了，我结了婚，孩子都一岁半了！最近看新闻，很多的事故，心里凉梭梭的，原来生命那么脆弱，原来活着是多么的幸运，我感叹，尽管我现在的生活，看上去是那么的不快乐和不幸福，我期望未来，我盼望着等到我老了老了，我告诉自己这辈子挺好的。,如花般绽放jiajia,https://weibo.cn/hujiajia01,0,0,0,https://weibo.cn/comment/DCZNDsDgd?uid=1965714725&rl=1#cmtfrm,2016-07-02,23:50:05,2016-07-02
