Posts,User Names,User Links,Likes,Reblogs,Comments,Comment Links,Post Date,Post Time,Date in Datetime Format
:明天要和同居好机油看颁奖典礼，好激动！,看书睡觉不好吗非要上微博,https://weibo.cn/yellowblooms,0,0,4,https://weibo.cn/comment/z3ermzZsW?uid=1773612172&rl=1#cmtfrm,2012-11-01,23:58:14,2012-11-01
:# 中国文字真厉 害：北京，就是背景。上海，就是商 海。欲望，就是渔网。老公，就是劳 工。晚上，就是玩赏。云雨，就是孕 育。升职，便是升值。同居，便是痛 聚。誓言，就是失言。男人，就是难 人。理想，就是离乡。缘分，就是怨 愤。失去，就是拾取。清醒，就是庆 幸。结婚就是皆昏。,船人1405,https://weibo.cn/luckyroots,0,1,0,https://weibo.cn/comment/z3eqZwSDl?uid=1770957094&rl=1#cmtfrm,2012-11-01,23:57:20,2012-11-01
:北京，就是 背景。上海，就是商海。欲望，就是渔网。老公，就 是劳工。晚上，就是玩赏。云雨，就是孕育。升职， 便是升值。同居，便是痛聚。誓言，就是失言。男 人，就是难人。理想，就是离乡。缘分，就是怨愤。 失去，就是拾取。清醒，就是庆幸。结婚就是皆昏。 知道高考为什么要改在6月7、8号吗？,喊我老方,https://weibo.cn/rockfdy,0,0,0,https://weibo.cn/comment/z3eqa8HwT?uid=2712062980&rl=1#cmtfrm,2012-11-01,23:55:19,2012-11-01
:如果爱一个人，千万不要与他同居或是结婚。维持一个辽阔的距离，偶遇，可以爱慕的目光致敬，轻俏温柔，不着边际地问：好吗？一年一次已经足够。——亦舒,汇市之美,https://weibo.cn/u/1595349821,0,0,0,https://weibo.cn/comment/z3eo7kUM8?uid=1595349821&rl=1#cmtfrm,2012-11-01,23:50:17,2012-11-01
:我在看【视频：插翅难逃 16】：金凤妹子挺好的，老太太虽然对儿子挺好，但其他地方挺烦的//[玫帆子] :是啊，郭金凤真是个好老婆，好儿媳。 //[哈尼搞笑空间] :老太太的思想不一样 同居那么久不结婚。... http://t.cn/hDUxeX （分享自 @优酷娱乐中心）,咸豆腐脑万岁,https://weibo.cn/Pieru,0,0,0,https://weibo.cn/comment/z3eo5zUgh?uid=1662896121&rl=1#cmtfrm,2012-11-01,23:50:13,2012-11-01
:有些尴尬的事不该在这种尴尬的时候说，本只是男女朋友关系却纠缠一些琐碎日子芝麻大的事情，有必要么？没有上升到婚姻的感情往往只是一厢情愿的同居，说的难听点是非法的，假如分道扬镳了都没处说理去。我想说不要抱着自己那方的假善良过分欺负真善良的人，不计较不是窝囊，是心疼自家女儿遭受痛苦。,毛儿一个兔,https://weibo.cn/u/2450890091,0,0,5,https://weibo.cn/comment/z3emyqkB6?uid=2450890091&rl=1#cmtfrm,2012-11-01,23:46:25,2012-11-01
:《[中字]BigBang的秘密同居女 - 2》 http://t.cn/zlgvJvm （分享自 @土豆网电视）,Workworkwork_00,https://weibo.cn/u/2349880584,0,0,0,https://weibo.cn/comment/z3emjmOzp?uid=2349880584&rl=1#cmtfrm,2012-11-01,23:45:51,2012-11-01
:《[中字]BigBang的秘密同居女 - 1》 http://t.cn/zlgvxH2 （分享自 @土豆网电视）,Workworkwork_00,https://weibo.cn/u/2349880584,0,0,0,https://weibo.cn/comment/z3emelmW9?uid=2349880584&rl=1#cmtfrm,2012-11-01,23:45:37,2012-11-01
:欲望--渔网。 老公--劳工。 晚上--玩赏。 云雨--孕育。 升职--升值。 同居--痛聚。 誓言--失言。 男人--难人。 理想--离乡。 缘分--怨愤。 失去--拾取。 清醒--庆幸。 结婚--皆昏。 中国文字就是强。,华训,https://weibo.cn/228956018,0,1,0,https://weibo.cn/comment/z3ekVnFVd?uid=1373028563&rl=1#cmtfrm,2012-11-01,23:42:24,2012-11-01
:@王绝绝，你出的谜【男的用单面镜与女的同居】，被我解答错了。你来#一句话猜电影#看看吧？请猛击http://t.cn/zWoab3Y,默雪边缘,https://weibo.cn/mxby,0,0,0,https://weibo.cn/comment/z3ek81Bue?uid=1622053015&rl=1#cmtfrm,2012-11-01,23:40:24,2012-11-01
