Posts,User Names,User Links,Likes,Reblogs,Comments,Comment Links,Post Date,Post Time,Date in Datetime Format
: @Emily我就是爱美丽 动不动就跟人同居真心开放啊！,crobin-ff,https://weibo.cn/uc3114767,0,0,0,https://weibo.cn/comment/yzUQ1jL8B?uid=3114767&rl=1#cmtfrm,2012-09-01,23:59:49,2012-09-01
:,KaneKaneKane,https://weibo.cn/601216082,0,0,3,https://weibo.cn/comment/yzUPq5v0d?uid=1853015790&rl=1#cmtfrm,2012-09-01,23:58:20,2012-09-01
:【9招教你保持致命魅力】1.不断地读书； 2.适当的勤俭和吃苦； 3.努力工作； 4.锻炼身体； 5.不同居； 6.不泡网； 7.适度逞强； 8.适度撒娇； 9.不刻薄自己。,兜兜转转wht,https://weibo.cn/516479123,0,0,0,https://weibo.cn/comment/yzUN4nk0Z?uid=2430362417&rl=1#cmtfrm,2012-09-01,23:52:32,2012-09-01
:谈恋爱，一定要干干脆脆。如相爱，咱们就奔着结婚去，约会、见朋友、去家里吃饭、一起存钱、长途旅行、同居、结婚。。。一系列事情应陆续去做，千万不要纠结某个点上好几年。常说，女孩不要用青春赌爱情，因为你赌不起。时间越长爱情越淡，青春越少。用青春赌爱情，输定了！！,兲湸l,https://weibo.cn/babybabydou,0,1,1,https://weibo.cn/comment/yzUMTcT29?uid=2397131642&rl=1#cmtfrm,2012-09-01,23:52:07,2012-09-01
:谈恋爱，一定要干干脆脆。如相爱，咱们就奔着结婚去，约会、见朋友、去家里吃饭、一起存钱、长途旅行、同居、结婚...一系列事情应陆续去做，千万不要纠结某个点上好几年。常说，女孩不要用青春赌爱情，因为你赌不起。时间越长爱情越淡，青春越少。用青春赌爱情，输定了！ 北京·三空间,大口吃肉的小女孩儿,https://weibo.cn/u/2110303183,0,0,0,https://weibo.cn/comment/yzUMHCRWO?uid=2110303183&rl=1#cmtfrm,2012-09-01,23:51:35,2012-09-01
:即将开始3个人的“同居”生活咯 这房子不是盖的脏啊 整理到汗如雨下~,凡人Minnie,https://weibo.cn/u/1751760572,0,0,5,https://weibo.cn/comment/yzUM455lU?uid=1751760572&rl=1#cmtfrm,2012-09-01,23:50:04,2012-09-01
:异地算什么，同居一段时间不分手才是真爱。 我在:http://t.cn/zWrZcF3,谁也不知道我是谁我就在这说话,https://weibo.cn/u/2937037895,0,0,0,https://weibo.cn/comment/yzULXynWw?uid=2937037895&rl=1#cmtfrm,2012-09-01,23:49:48,2012-09-01
:四年前的今天，爸爸叔叔开车送我去中大珠海校区，栗栗@_keVin_LeE__ 刚刚初一，最先认识@大智若猴 @Three_Kim 经常在岁月湖餐厅闹磕~ 后来认识187的@叉烧爱包子 ，在后来才认识202。。。@林泽凯要强大 第一次见你觉得好拽，不过你的确是这样还有[挖鼻屎]居然和vivi@--Austin-- 同居四年 恶心。。呸。。,系色望先生福哆哆,https://weibo.cn/u/1774991941,0,0,25,https://weibo.cn/comment/yzULNdSrm?uid=1774991941&rl=1#cmtfrm,2012-09-01,23:49:24,2012-09-01
:如果你有机会去欧洲，就一定不能错过哈尔施塔特。她是这世上最美的湖畔小镇，地处阿尔卑斯山和哈尔施塔特湖之间安谧的峡谷中，一个天使与魔鬼同居的小城，亦是一个去了就想不想离开的地方。,和谐帆,https://weibo.cn/u/2419862891,0,2,0,https://weibo.cn/comment/yzUKQq0zT?uid=2419862891&rl=1#cmtfrm,2012-09-01,23:47:04,2012-09-01
:如果你男朋友跟同居多年，他却依然不想和你结婚，那你跟小姐有什么区别？,食色玲子,https://weibo.cn/lingzi3072,0,0,24,https://weibo.cn/comment/yzUJD2a09?uid=2169490055&rl=1#cmtfrm,2012-09-01,23:44:04,2012-09-01
:#同居三十题# #犹记多情##柳祈#自带墨镜，闪瞎狗眼不陪！古代现代都有~(●′▽｀●),小圆灰,https://weibo.cn/yao0132,0,3,6,https://weibo.cn/comment/yzUI4qthN?uid=1920338660&rl=1#cmtfrm,2012-09-01,23:40:14,2012-09-01
:@Chel___ 同居快乐！[bed转圈][bed转圈][bed转圈],樱桃小卵子酱思密达,https://weibo.cn/317613111,0,0,1,https://weibo.cn/comment/yzUHZFrZR?uid=1691550252&rl=1#cmtfrm,2012-09-01,23:40:04,2012-09-01
:春天也走了→→夏天快到了→→小鸟恋爱了→→蚂蚁同居了→→苍蝇怀孕了→→蚊子流产了 →→蝴蝶离婚了→→毛虫改嫁了→→ 青蛙生崽了→→你还在等什么？我们恋爱吧！最后，转给喜欢的人吧！,莪崾往逺飛,https://weibo.cn/512307561,0,0,0,https://weibo.cn/comment/yzUGAen90?uid=2836672570&rl=1#cmtfrm,2012-09-01,23:36:31,2012-09-01
:没结婚的同居，结婚的分居；动物像人一样穿衣，人像动物一样露肉；小孩像大人一样成熟，大人像小孩一样幻稚；女人像男人一样爷们，男人像女人一样娘们；没钱的像有钱的一样装富，有钱的像没钱的一样装穷；情人像夫人一样四处招摇，夫人像情人一样深居简出。,小钰Angel兔,https://weibo.cn/u/1673651881,0,0,0,https://weibo.cn/comment/yzUFziPeR?uid=1673651881&rl=1#cmtfrm,2012-09-01,23:34:03,2012-09-01
:第4部：七尺男惨遭毒手变侏儒， 痴情女真情不变仍同居——名侦探柯南 第5部：无耻幼童整日讲黄色笑话，终日W X年长女性为乐————蜡笔小... http://t.cn/zWr8kMo,186文学网,https://weibo.cn/712106788,0,0,0,https://weibo.cn/comment/yA4eNa87r?uid=1880134672&rl=1#cmtfrm,2012-09-02,23:55:34,2012-09-02
:楼上的女银你闹够没？又跺脚又哭喊又摔东西又狂喊的，介似家属院啊'作为租客别让群众赶你，再这样我老娘贴你满门的＂活该被甩＂,拉布拉多Leo麻,https://weibo.cn/u/2884078345,0,0,8,https://weibo.cn/comment/yA4ejATIr?uid=2884078345&rl=1#cmtfrm,2012-09-02,23:54:24,2012-09-02
:辛辛苦苦一周过去了''虽然事情很多'但是每天都还过得开心'',十十九八七,https://weibo.cn/u/1748357333,0,1,0,https://weibo.cn/comment/yA4ed73ia?uid=1748357333&rl=1#cmtfrm,2012-09-02,23:54:05,2012-09-02
:#法律咨询#《向律师求助?》@纵横法律网 韦锋律师回答:你好！1、未婚而生活在一起属于同居行为；2、如果生育下来的小孩是男方的，那么，男方有责任负责小孩的抚养费；3、如果生下来的小孩是男方的，那么，做亲子鉴定，你… #深圳# 向律师求助?-法律咨询-纵横法律网-中国第一法律门户,深圳韦律师,https://weibo.cn/608629789,0,0,0,https://weibo.cn/comment/yA4dqE8KN?uid=1920045114&rl=1#cmtfrm,2012-09-02,23:52:13,2012-09-02
:女孩谈恋爱，一定要干干脆脆。如相爱，咱们就奔着结婚去，约会、见朋友、去家里吃饭、一起存钱、长途旅行、同居、结婚。一系列事情应陆续去做，千万不要纠结某个点上好几年。常说，女孩不要用青春赌爱情，因为你赌不起。时间越长爱情越淡，青春越少。用青春赌爱情，输定了。——陆琪,NgWing廌zhi趣,https://weibo.cn/u/2148541004,0,0,0,https://weibo.cn/comment/yA4d7a9YF?uid=2148541004&rl=1#cmtfrm,2012-09-02,23:51:25,2012-09-02
:读过《和空姐同居的日子》 “很早之前看的，感觉很温馨的小说，仅是当时感觉而已，没有太深刻的印象和感同身受的理解。消遣类小说里的良品” http://t.cn/hbS2yF,面壁者RCS,https://weibo.cn/u/1823977672,0,0,0,https://weibo.cn/comment/yA4bJd7rV?uid=1823977672&rl=1#cmtfrm,2012-09-02,23:47:57,2012-09-02
:#黑子的篮球##紫赤同居的日常凌乱ver #清晨，赤司用手肘向后戳了戳紫原的肚子“喂，敦，醒醒，都早晨了，快给我拔出来”紫原迷迷糊糊揉了揉眼睛伸出手臂把赤司更紧的圈在自己的怀里“不要，小赤里面好暖好舒服”“不行，快出来，出来就给你吃美味棒”“不要，今天我想让小赤多尝尝我的美味棒”,纸蝎纸,https://weibo.cn/311052227,0,50,8,https://weibo.cn/comment/yA4b5BzDV?uid=1244696620&rl=1#cmtfrm,2012-09-02,23:46:24,2012-09-02
:今天发生个事情 是我最爱的一条小内内被风吹走了 小内内的离开是屁股的追求 还是我的不挽留~反正就是最贵最喜欢的小内内随风而去了[bed凌乱]回广州倒计时了，今天梅梅姐还说假如我走了就剩下她一人了，自从我跟她同居后她就乐观了，开朗了，笑容多了，唉，有分必有合啊，各种不舍！,Oumiga丶天才樱木花道,https://weibo.cn/570044384,0,1,6,https://weibo.cn/comment/yA4aYvdCC?uid=2199158413&rl=1#cmtfrm,2012-09-02,23:46:06,2012-09-02
:女孩谈恋爱，一定要干干脆脆。如相爱，咱们就奔着结婚去，约会、见朋友、去家里吃饭、一起存钱、长途旅行、同居、结婚。。。一系列事情应陆续去做，千万不要纠结某个点上好几年。常说，女孩不要用青春赌爱情，因为你赌不起。时间越长爱情越淡，青春越少。用青春赌爱情，输定了。,TST活酵母总代Super家族Miki,https://weibo.cn/337300028,0,0,0,https://weibo.cn/comment/yA4absIt0?uid=2239365592&rl=1#cmtfrm,2012-09-02,23:44:13,2012-09-02
:师妹，我们的同居生活结束了！从今晚是一个人了！,乌托邦的helen,https://weibo.cn/u/1879582581,0,0,0,https://weibo.cn/comment/yA4a8vn1u?uid=1879582581&rl=1#cmtfrm,2012-09-02,23:44:06,2012-09-02
:今天是我和@严严佳宇 同居的第一天,廖志凯-,https://weibo.cn/u/1647072367,0,0,3,https://weibo.cn/comment/yA48scX6z?uid=1647072367&rl=1#cmtfrm,2012-09-02,23:39:57,2012-09-02
: :没结婚的同居，结婚的分居；动物像人一样穿衣，人像动物一样露肉；小孩像大人一样成熟，大人像小孩一样幼稚；女人像男人一样爷们，男人像女人一样娘们；没钱的像有钱的一样装富，有钱的像没钱的一样装穷；情人像夫人一样四处招摇，夫人像情人一样深居简出. - 查看原文：http://t.cn/zWrY7qz,雅俗共尝,https://weibo.cn/u/2132808512,0,0,2,https://weibo.cn/comment/yA46DBHy8?uid=2132808512&rl=1#cmtfrm,2012-09-02,23:35:28,2012-09-02
:2012.9.1。9年前的这一天，在塔客堡昏暗的灯光下和众多堡友集体的惊诧下，我和马先森正式鬼混在了一起。3年前的这一天，婚礼迫在眉睫新房装修还一团乱麻之时我们匆忙奔赴民政局将未婚同居正式合法化。今年的这一天，被万恶的大姨妈放倒在床，约会日程delay到了今天，还活生生多出了一个第三者。,摆渡人的歌816,https://weibo.cn/jinpangzi816,0,1,8,https://weibo.cn/comment/yA46v4mZe?uid=1865566294&rl=1#cmtfrm,2012-09-02,23:35:09,2012-09-02
